transform,baseline,plan_control,rotation_seed,stage,transform_stage,pca_stage,stage_match_type,metric,better_direction,query_count,transform_mean,pca_mean,transform_minus_pca,descriptive_direction,matched_budget
identity,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.809382511251,0.388776283301,0.42060622795,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.809496231273,0.389699327606,0.419796903667,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.80961494368,0.389190359616,0.420424584064,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.80948619742,0.388701533165,0.420784664255,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.809522807166,0.389216955927,0.42030585124,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.41171875,0.60015625,-0.1884375,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.41203125,0.5953125,-0.18328125,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.41171875,0.595390625,-0.183671875,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.412265625,0.591484375,-0.17921875,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.4096875,0.588046875,-0.178359375,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.408125,0.59453125,-0.18640625,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.410703125,0.586640625,-0.1759375,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.41234375,0.59234375,-0.18,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.4115625,0.589453125,-0.177890625,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.41578125,0.590703125,-0.174921875,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0736518145957,0.0190595682182,0.0545922463775,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0735252699798,0.0191850647985,0.0543402051814,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0736476676475,0.0192471573614,0.0544005102861,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0734282552867,0.0191993013356,0.0542289539511,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0732855498004,0.0193320667947,0.0539534830057,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0734020456607,0.0194306579924,0.0539713876683,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0734594592922,0.0198731684639,0.0535862908283,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0735753025353,0.0192697160017,0.0543055865336,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0734227137189,0.0195297551972,0.0538929585217,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0734448722955,0.0194685677791,0.0539763045164,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,205,8.2890625,196.7109375,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,205.953125,8.375,197.578125,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,209.4453125,7.578125,201.8671875,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,203.84375,6.203125,197.640625,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,203.6875,7.71875,195.96875,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,202.0078125,8.8125,193.1953125,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,204.5625,7.84375,196.71875,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,203.921875,6.359375,197.5625,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,206.578125,8.234375,198.34375,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,205.390625,8.109375,197.28125,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.630153412408,0.404365577707,0.225787834701,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.628320637578,0.405092888116,0.223227749462,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.60240201733,0.360475636859,0.241926380472,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.550859375,0.548359375,0.0025,favors_transform,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0383107618972,0.0270919274798,0.0112188344174,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,66.78125,11.6953125,55.0859375,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619885244049,0.392010901478,0.227874342571,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619856445859,0.392324888336,0.227531557523,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619967758027,0.391922406723,0.228045351304,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619695377556,0.391258707264,0.228436670292,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619801929233,0.392103074641,0.227698854592,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619623946027,0.391742080394,0.227881865634,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619823781564,0.39239526085,0.227428520714,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619807079128,0.392251419097,0.227555660031,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619784710962,0.39170778507,0.228076925893,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.619882182911,0.392078514695,0.227803668216,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616700570171,0.393165087855,0.223535482316,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616670731718,0.393516954429,0.223153777289,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616744885333,0.393007850552,0.223737034781,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616509449554,0.392442491951,0.224066957603,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616616434974,0.393208117543,0.223408317431,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616430059299,0.392885285809,0.22354477349,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616674233161,0.393571670923,0.223102562239,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616606572653,0.393436234396,0.223170338257,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616615018554,0.392900088133,0.223714930421,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.616681835676,0.393153313455,0.223528522221,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598943081462,0.357050255197,0.241892826266,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598962432523,0.357374342195,0.241588090328,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.599067114113,0.357047952271,0.242019161841,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598816798563,0.356511149895,0.242305648669,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.59893196233,0.357079310789,0.241852651541,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598782872923,0.356721821757,0.242061051166,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598923568939,0.35767299989,0.241250569049,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598935154893,0.357155385385,0.241779769508,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598912466947,0.356681042395,0.242231424552,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.598991843932,0.357192714468,0.241799129464,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.6059375,0.60109375,0.00484375,favors_transform,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.6078125,0.5953125,0.0125,favors_transform,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.604765625,0.595546875,0.00921875,favors_transform,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.6034375,0.5946875,0.00875,favors_transform,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.608125,0.589140625,0.018984375,favors_transform,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.60453125,0.5953125,0.00921875,favors_transform,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.603359375,0.587890625,0.01546875,favors_transform,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.606484375,0.59203125,0.014453125,favors_transform,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.60859375,0.590859375,0.017734375,favors_transform,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.606171875,0.59140625,0.014765625,favors_transform,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0282513863602,0.018957682465,0.0092937038952,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.028467989729,0.0190368779659,0.00943111176302,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0285208394075,0.019149982849,0.00937085655851,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.02831510292,0.0191463588751,0.00916874404487,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0280691143974,0.0192603049829,0.00880880941455,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0283175368785,0.0193607317256,0.00895680515294,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0283057533122,0.0198126243021,0.0084931290101,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0281902213171,0.019182277068,0.00900794424914,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0282512704538,0.019433647801,0.00881762265278,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0282116942629,0.0194165101275,0.00879518413543,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,43.859375,8.1171875,35.7421875,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,43.25,8.203125,35.046875,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,44.5703125,7.2265625,37.34375,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,43.078125,6.0234375,37.0546875,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,46.125,7.6328125,38.4921875,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,40.53125,8.625,31.90625,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,39.78125,7.6328125,32.1484375,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,40.6796875,6.421875,34.2578125,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,47.078125,8.625,38.453125,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,42.1796875,7.8671875,34.3125,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.411041559856,0.398880779159,0.0121607806977,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.408839646944,0.399542946907,0.00929670003741,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.381430927989,0.354421751874,0.0270091761148,favors_pca,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,topk_agreement,higher,128,0.641875,0.54890625,0.09296875,favors_transform,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,128,0.0181080415063,0.0270983357513,-0.00899029424494,favors_transform,true
identity,current_pca,frozen-pca,-1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,exact_best_rank,lower,128,8.8125,11.625,-2.8125,favors_transform,true
identity,current_pca,frozen-pca,0,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388925026859,0.386381594359,0.00254343250078,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388962343791,0.386689709863,0.00227263392734,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.389078808506,0.386282981184,0.00279582732187,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388802787085,0.385622783846,0.00318000323906,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388942731696,0.386475729427,0.00246700226875,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388799141019,0.386118625048,0.00268051597109,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388904910007,0.386763117892,0.00214179211484,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.388967369124,0.386618126852,0.00234924227266,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.389050815569,0.386085013167,0.00296580240156,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,128,0.389057463145,0.386436460766,0.00262100237969,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.387914520809,0.387476115662,0.00043840514608,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.387912384901,0.387823890494,8.84944062777e-05,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.388030965726,0.387306415001,0.000724550725487,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.387813112161,0.38674622361,0.00106688855147,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.38793975601,0.387522871773,0.000416884236909,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.387771602976,0.387201569908,0.00057003306787,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.38791839397,0.387879762685,3.86312842215e-05,favors_pca,true
identity,current_pca,frozen-pca,7,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.38791585498,0.387743417224,0.000172437756041,favors_pca,true
identity,current_pca,frozen-pca,8,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.388058497937,0.387217760281,0.000840737656086,favors_pca,true
identity,current_pca,frozen-pca,9,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,128,0.388029605649,0.387451644591,0.00057796105717,favors_pca,true
identity,current_pca,frozen-pca,0,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376551103894,0.350874152836,0.0256769510578,favors_pca,true
identity,current_pca,frozen-pca,1,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376572659727,0.351196513993,0.0253761457336,favors_pca,true
identity,current_pca,frozen-pca,2,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376727354362,0.350870413192,0.0258569411695,favors_pca,true
identity,current_pca,frozen-pca,3,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376417384135,0.350336082684,0.0260813014508,favors_pca,true
identity,current_pca,frozen-pca,4,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376540809707,0.35090862202,0.0256321876867,favors_pca,true
identity,current_pca,frozen-pca,5,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376480036025,0.350551632938,0.0259284030875,favors_pca,true
identity,current_pca,frozen-pca,6,fast_prefix_4,fast_prefix_4,fast_prefix_4,matched_intermediate_family_and_bytes,candidate_mae,lower,128,0.376541782967,0.351501322789,0.0250404601781,favors_pca,true
