transform,plan_control,rotation_group,stage,stage_semantics,query_count,rotation_config_count,rotation_seeds,seeds_complete,mean_per_query_candidate_rmse,pooled_candidate_rmse,pooled_candidate_count,mean_query_candidate_count,finite_query_count_candidate_count,mean_query_finite_count,finite_query_count_finite_count,mean_query_nonfinite_count,finite_query_count_nonfinite_count,mean_query_bias,finite_query_count_bias,mean_query_mae,finite_query_count_mae,mean_query_rmse,finite_query_count_rmse,mean_query_abs_relative_eps1e-12_p50,finite_query_count_abs_relative_eps1e-12_p50,mean_query_abs_relative_eps1e-12_p90,finite_query_count_abs_relative_eps1e-12_p90,mean_query_abs_relative_eps1e-12_p99,finite_query_count_abs_relative_eps1e-12_p99,mean_query_topk_used,finite_query_count_topk_used,mean_query_fixed_candidate_topk_agreement,finite_query_count_fixed_candidate_topk_agreement,mean_query_exact_best_estimated_rank,finite_query_count_exact_best_estimated_rank,mean_query_strict_boundary_inversion_rate,finite_query_count_strict_boundary_inversion_rate,mean_query_logical_factor_bytes_per_candidate,finite_query_count_logical_factor_bytes_per_candidate,mean_query_logical_fast_code_bytes_per_candidate,finite_query_count_logical_fast_code_bytes_per_candidate,mean_query_logical_long_code_bytes_per_candidate,finite_query_count_logical_long_code_bytes_per_candidate,mean_query_logical_long_factor_bytes_per_candidate,finite_query_count_logical_long_factor_bytes_per_candidate,mean_query_logical_total_requested_bytes_per_candidate,finite_query_count_logical_total_requested_bytes_per_candidate
residual_pca,frozen-pca,off,fast_all,progressive_distance_estimate,128,1,off,true,0.39914346212,0.399555180647,442823,3459.5546875,128,3459.5546875,128,0,128,-0.352302920964,128,0.354629463212,128,0.39914346212,128,0.146847424912,128,0.233837870926,128,0.306645079866,128,100,128,0.544375,128,15.140625,128,0.0280758350547,128,20,128,104,128,0,128,0,128,124,128
residual_pca,frozen-pca,off,accurate_prefix_1,progressive_distance_estimate,128,1,off,true,0.0827859383185,0.0875495923532,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0742193243815,128,0.0745712946309,128,0.0827859383185,128,0.0300021171823,128,0.0496285475203,128,0.0682588839173,128,100,128,0.899375,128,1.390625,128,0.00107732096308,128,20,128,104,128,80,128,8,128,212,128
residual_pca,frozen-pca,off,accurate_prefix_2,progressive_distance_estimate,128,1,off,true,0.019424999593,0.021498739838,442823,3459.5546875,128,3459.5546875,128,0,128,-0.0173200815298,128,0.0173878917251,128,0.019424999593,128,0.0068414175252,128,0.0117629499142,128,0.0166881633242,128,100,128,0.97609375,128,1.046875,128,7.0359227887e-05,128,20,128,104,128,200,128,16,128,340,128
residual_pca,frozen-pca,off,accurate_prefix_3,progressive_distance_estimate,128,1,off,true,0.00488813185428,0.00557514117692,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00412855705639,128,0.00424156771401,128,0.00488813185428,128,0.00164560806281,128,0.00307417657512,128,0.00455205321052,128,100,128,0.991640625,128,1.0234375,128,8.86909740317e-06,128,20,128,104,128,320,128,24,128,468,128
residual_pca,frozen-pca,off,accurate_prefix_4,progressive_distance_estimate,128,1,off,true,0.00269211945997,0.00291099037324,442823,3459.5546875,128,3459.5546875,128,0,128,-0.00172930786537,128,0.00220288445901,128,0.00269211945997,128,0.000832260956072,128,0.00183120602968,128,0.00284485179164,128,100,128,0.993515625,128,1.015625,128,5.9247835098e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,frozen-pca,off,full,progressive_distance_estimate,128,1,off,true,0.00200728525416,0.00216441470194,442823,3459.5546875,128,3459.5546875,128,0,128,-9.20944579516e-06,128,0.00155874818926,128,0.00200728525416,128,0.000525206405855,128,0.00134058855354,128,0.0022587640202,128,100,128,0.993359375,128,1.015625,128,6.00707131823e-06,128,20,128,104,128,352,128,32,128,508,128
residual_pca,uniform,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,2.19907846124,2.22294971965,442823,3459.5546875,128,3459.5546875,128,0,128,-2.1623373573,128,2.1623373573,128,2.19907846124,128,0.92769854998,128,0.961622769215,128,0.979848776963,128,100,128,0.078984375,128,1154.0546875,128,0.0483892341275,128,4,128,0,128,0,128,0,128,4,128
residual_pca,uniform,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.122514721631,0.123646578498,442823,3459.5546875,128,3459.5546875,128,0,128,-0.106968417553,128,0.108092555017,128,0.122514721631,128,0.0445832789137,128,0.0769631881714,128,0.107033398663,128,100,128,0.8426796875,128,1.76171875,128,0.00253527745285,128,4,128,120,128,0,128,0,128,124,128
residual_pca,uniform,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.00829410139913,0.00837777828546,442823,3459.5546875,128,3459.5546875,128,0,128,4.71228468428e-06,128,0.00648899335651,128,0.00829410139913,128,0.0022857472048,128,0.00570501442315,128,0.00928722554696,128,100,128,0.9765625,128,1.06953125,128,5.77937940351e-05,128,4,128,120,128,360,128,8,128,492,128
residual_pca,uniform,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,2.1990784756,2.22294973289,442823,3459.5546875,128,3459.5546875,128,0,128,-2.16233737136,128,2.16233737136,128,2.1990784756,128,0.927698555545,128,0.96162276867,128,0.979848779878,128,100,128,0.078984375,128,1154.0546875,128,0.0483892404875,128,4,128,0,128,0,128,0,128,4,128
residual_pca,uniform,off,fast_all,progressive_distance_estimate,128,1,off,true,0.239342162046,0.237359497614,442823,3459.5546875,128,3459.5546875,128,0,128,-0.10826402009,128,0.187616071446,128,0.239342162046,128,0.0693795693042,128,0.151453631478,128,0.240349920991,128,100,128,0.432734375,128,113.03125,128,0.0629111137959,128,4,128,120,128,0,128,0,128,124,128
residual_pca,uniform,off,full,progressive_distance_estimate,128,1,off,true,0.0641509442789,0.0633878406893,442823,3459.5546875,128,3459.5546875,128,0,128,-0.000454573415057,128,0.0479149887465,128,0.0641509442789,128,0.0163105882856,128,0.0455742180435,128,0.086311121512,128,100,128,0.831328125,128,2.109375,128,0.00350133480643,128,4,128,120,128,360,128,8,128,492,128
random_orthogonal,native,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,0.586730812517,0.581501358209,442823,3459.5546875,128,3459.5546875,128,0,128,-0.515014571951,128,0.525597274303,128,0.586730812517,128,0.245131797416,128,0.348690957831,128,0.412845719984,128,100,128,0.248984375,128,513.84375,128,0.14446464419,128,4,128,0,128,0,128,0,128,4,128
random_orthogonal,native,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.122656475464,0.123782106257,442823,3459.5546875,128,3459.5546875,128,0,128,-0.107104208361,128,0.108219678548,128,0.122656475464,128,0.0446336276644,128,0.0766203700791,128,0.106131075145,128,100,128,0.84309375,128,1.7921875,128,0.00253423540018,128,4,128,120,128,0,128,0,128,124,128
random_orthogonal,native,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0083766964734,0.00845844883946,442823,3459.5546875,128,3459.5546875,128,0,128,-3.87407417285e-06,128,0.00655161834176,128,0.0083766964734,128,0.0023072952433,128,0.00576350953645,128,0.00938111246448,128,100,128,0.9764375,128,1.0921875,128,5.83194611306e-05,128,4,128,120,128,360,128,8,128,492,128
random_orthogonal,native,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,0.586730824534,0.581501370889,442823,3459.5546875,128,3459.5546875,128,0,128,-0.51501458568,128,0.525597286715,128,0.586730824534,128,0.245131802772,128,0.348690963578,128,0.412845725238,128,100,128,0.248984375,128,513.84375,128,0.144464594539,128,4,128,0,128,0,128,0,128,4,128
random_orthogonal,native,off,fast_all,progressive_distance_estimate,128,1,off,true,0.122654411169,0.123755933343,442823,3459.5546875,128,3459.5546875,128,0,128,-0.10710277238,128,0.108185885925,128,0.122654411169,128,0.0446435918431,128,0.0768219729612,128,0.106194628872,128,100,128,0.84390625,128,1.6015625,128,0.00246515757602,128,4,128,120,128,0,128,0,128,124,128
random_orthogonal,native,off,full,progressive_distance_estimate,128,1,off,true,0.00836536526384,0.00844370913833,442823,3459.5546875,128,3459.5546875,128,0,128,-4.28008557126e-06,128,0.00654237433311,128,0.00836536526384,128,0.00230475914101,128,0.00575783778008,128,0.0093963177131,128,100,128,0.97625,128,1.09375,128,5.73198548954e-05,128,4,128,120,128,360,128,8,128,492,128
random_orthogonal,frozen-pca,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,1.12895879181,1.12014729519,442823,3459.5546875,128,3459.5546875,128,0,128,-1.09202766504,128,1.0922239434,128,1.12895879181,128,0.495042990405,128,0.596772178101,128,0.669402690598,128,100,128,0.2459375,128,555.390625,128,0.144259432543,128,20,128,0,128,0,128,0,128,20,128
random_orthogonal,frozen-pca,seed_average,fast_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,1.03134352804,1.02321667725,442823,3459.5546875,128,3459.5546875,128,0,128,-0.995745146336,128,0.995960002882,128,1.03134352804,128,0.451663763888,128,0.547640083407,128,0.617248570486,128,100,128,0.2959921875,128,377.6671875,128,0.122587475863,128,20,128,8,128,0,128,0,128,28,128
random_orthogonal,frozen-pca,seed_average,fast_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.845495688135,0.838885626301,442823,3459.5546875,128,3459.5546875,128,0,128,-0.817433083958,128,0.81754523552,128,0.845495688135,128,0.369570110394,128,0.445125195554,128,0.500784614594,128,100,128,0.4345078125,128,124.8703125,128,0.0629424647418,128,20,128,32,128,0,128,0,128,52,128
random_orthogonal,frozen-pca,seed_average,fast_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.600277379787,0.596390005041,442823,3459.5546875,128,3459.5546875,128,0,128,-0.585171437707,128,0.58517828718,128,0.600277379787,128,0.260780581847,128,0.307850478316,128,0.344545970519,128,100,128,0.6889296875,128,8.01953125,128,0.0126926148742,128,20,128,72,128,0,128,0,128,92,128
random_orthogonal,frozen-pca,seed_average,fast_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386719447935,0.385840150908,442823,3459.5546875,128,3459.5546875,128,0,128,-0.377898896188,128,0.377898896188,128,0.386719447935,128,0.164051976479,128,0.198883003944,128,0.230101528726,128,100,128,0.8191875,128,2.10390625,128,0.00344171605373,128,20,128,104,128,0,128,0,128,124,128
random_orthogonal,frozen-pca,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.386719447935,0.385840150908,442823,3459.5546875,128,3459.5546875,128,0,128,-0.377898896188,128,0.377898896188,128,0.386719447935,128,0.164051976479,128,0.198883003944,128,0.230101528726,128,100,128,0.8191875,128,2.10390625,128,0.00344171605373,128,20,128,104,128,0,128,0,128,124,128
random_orthogonal,frozen-pca,seed_average,accurate_prefix_1,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.358503842804,0.357487743898,442823,3459.5546875,128,3459.5546875,128,0,128,-0.349873932853,128,0.349873951241,128,0.358503842804,128,0.152348700931,128,0.185786454498,128,0.215184760451,128,100,128,0.8258671875,128,2.07265625,128,0.00321308491022,128,20,128,104,128,80,128,8,128,212,128
random_orthogonal,frozen-pca,seed_average,accurate_prefix_2,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.310134641031,0.308963740495,442823,3459.5546875,128,3459.5546875,128,0,128,-0.302122226837,128,0.302122582271,128,0.310134641031,128,0.132448570585,128,0.162498367999,128,0.188160117814,128,100,128,0.8423671875,128,1.8984375,128,0.00266426172127,128,20,128,104,128,200,128,16,128,340,128
random_orthogonal,frozen-pca,seed_average,accurate_prefix_3,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.247746535769,0.246524869603,442823,3459.5546875,128,3459.5546875,128,0,128,-0.240858166162,128,0.240861058197,128,0.247746535769,128,0.106828337453,128,0.131637675837,128,0.151715647639,128,100,128,0.866953125,128,1.70078125,128,0.0019137298728,128,20,128,104,128,320,128,24,128,468,128
random_orthogonal,frozen-pca,seed_average,accurate_prefix_4,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.192481476195,0.191431229725,442823,3459.5546875,128,3459.5546875,128,0,128,-0.185896974548,128,0.185924983813,128,0.192481476195,128,0.0838033588824,128,0.105629418966,128,0.122163942842,128,100,128,0.8805234375,128,1.628125,128,0.00159720181939,128,20,128,104,128,352,128,32,128,508,128
random_orthogonal,frozen-pca,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0480148544081,0.0479259748349,442823,3459.5546875,128,3459.5546875,128,0,128,-5.41265670425e-05,128,0.03760477924,128,0.0480148544081,128,0.01341969928,128,0.0335150069013,128,0.0618966104804,128,100,128,0.8754921875,128,1.66640625,128,0.00169159997488,128,20,128,104,128,352,128,32,128,508,128
random_orthogonal,frozen-pca,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,1.12895879935,1.12014730288,442823,3459.5546875,128,3459.5546875,128,0,128,-1.09202767275,128,1.09222395111,128,1.12895879935,128,0.495042993697,128,0.596772182168,128,0.669402693278,128,100,128,0.2459375,128,555.390625,128,0.144259445904,128,20,128,0,128,0,128,0,128,20,128
random_orthogonal,frozen-pca,off,fast_prefix_1,progressive_distance_estimate,128,1,off,true,1.03134560431,1.0232126213,442823,3459.5546875,128,3459.5546875,128,0,128,-0.995743388944,128,0.995960546215,128,1.03134560431,128,0.451691502176,128,0.547586157984,128,0.617231392407,128,100,128,0.296015625,128,380.8671875,128,0.122555436755,128,20,128,8,128,0,128,0,128,28,128
random_orthogonal,frozen-pca,off,fast_prefix_2,progressive_distance_estimate,128,1,off,true,0.845504785379,0.838888388739,442823,3459.5546875,128,3459.5546875,128,0,128,-0.817450853945,128,0.8175641489,128,0.845504785379,128,0.369512123191,128,0.445151397659,128,0.500891485722,128,100,128,0.435,128,126.4453125,128,0.0628742034774,128,20,128,32,128,0,128,0,128,52,128
random_orthogonal,frozen-pca,off,fast_prefix_3,progressive_distance_estimate,128,1,off,true,0.600250069389,0.59635585428,442823,3459.5546875,128,3459.5546875,128,0,128,-0.585182211127,128,0.585186886109,128,0.600250069389,128,0.260818709466,128,0.307849647785,128,0.344615817324,128,100,128,0.69171875,128,7.3671875,128,0.0124350927686,128,20,128,72,128,0,128,0,128,92,128
random_orthogonal,frozen-pca,off,fast_prefix_4,progressive_distance_estimate,128,1,off,true,0.386698631583,0.385800300368,442823,3459.5546875,128,3459.5546875,128,0,128,-0.377907625034,128,0.377907625034,128,0.386698631583,128,0.16405168283,128,0.198962193043,128,0.230380470348,128,100,128,0.82234375,128,1.796875,128,0.00333400201262,128,20,128,104,128,0,128,0,128,124,128
random_orthogonal,frozen-pca,off,fast_all,progressive_distance_estimate,128,1,off,true,0.386698631583,0.385800300368,442823,3459.5546875,128,3459.5546875,128,0,128,-0.377907625034,128,0.377907625034,128,0.386698631583,128,0.16405168283,128,0.198962193043,128,0.230380470348,128,100,128,0.82234375,128,1.796875,128,0.00333400201262,128,20,128,104,128,0,128,0,128,124,128
random_orthogonal,frozen-pca,off,accurate_prefix_1,progressive_distance_estimate,128,1,off,true,0.35848181582,0.357453186296,442823,3459.5546875,128,3459.5546875,128,0,128,-0.349884400463,128,0.349884412259,128,0.35848181582,128,0.152331527777,128,0.185896202728,128,0.215466268385,128,100,128,0.826171875,128,1.890625,128,0.00313514134448,128,20,128,104,128,80,128,8,128,212,128
random_orthogonal,frozen-pca,off,accurate_prefix_2,progressive_distance_estimate,128,1,off,true,0.310109875455,0.308931833351,442823,3459.5546875,128,3459.5546875,128,0,128,-0.302112086367,128,0.302112171619,128,0.310109875455,128,0.132447082213,128,0.162577132364,128,0.188182714989,128,100,128,0.844453125,128,1.7578125,128,0.00258899937986,128,20,128,104,128,200,128,16,128,340,128
random_orthogonal,frozen-pca,off,accurate_prefix_3,progressive_distance_estimate,128,1,off,true,0.247741232611,0.246511028761,442823,3459.5546875,128,3459.5546875,128,0,128,-0.240856826768,128,0.240858596821,128,0.247741232611,128,0.106820927659,128,0.131675917793,128,0.151868038938,128,100,128,0.867265625,128,1.703125,128,0.00191150828343,128,20,128,104,128,320,128,24,128,468,128
random_orthogonal,frozen-pca,off,accurate_prefix_4,progressive_distance_estimate,128,1,off,true,0.192425148945,0.191368637748,442823,3459.5546875,128,3459.5546875,128,0,128,-0.185844720067,128,0.185874926063,128,0.192425148945,128,0.0838099961702,128,0.105601081098,128,0.12223799493,128,100,128,0.881796875,128,1.6015625,128,0.00159605443487,128,20,128,104,128,352,128,32,128,508,128
random_orthogonal,frozen-pca,off,full,progressive_distance_estimate,128,1,off,true,0.047991280506,0.0479031582614,442823,3459.5546875,128,3459.5546875,128,0,128,-1.87223863711e-06,128,0.0375835474285,128,0.047991280506,128,0.0134088697504,128,0.0334784506581,128,0.0617167701377,128,100,128,0.87703125,128,1.640625,128,0.00168871675645,128,20,128,104,128,352,128,32,128,508,128
random_orthogonal,uniform,seed_average,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,10,0|1|2|3|4|5|6|7|8|9,true,0.586730812517,0.581501358209,442823,3459.5546875,128,3459.5546875,128,0,128,-0.515014571951,128,0.525597274303,128,0.586730812517,128,0.245131797416,128,0.348690957831,128,0.412845719984,128,100,128,0.248984375,128,513.84375,128,0.14446464419,128,4,128,0,128,0,128,0,128,4,128
random_orthogonal,uniform,seed_average,fast_all,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.122656475464,0.123782106257,442823,3459.5546875,128,3459.5546875,128,0,128,-0.107104208361,128,0.108219678548,128,0.122656475464,128,0.0446336276644,128,0.0766203700791,128,0.106131075145,128,100,128,0.84309375,128,1.7921875,128,0.00253423540018,128,4,128,120,128,0,128,0,128,124,128
random_orthogonal,uniform,seed_average,full,progressive_distance_estimate,128,10,0|1|2|3|4|5|6|7|8|9,true,0.0083766964734,0.00845844883946,442823,3459.5546875,128,3459.5546875,128,0,128,-3.87407417285e-06,128,0.00655161834176,128,0.0083766964734,128,0.0023072952433,128,0.00576350953645,128,0.00938111246448,128,100,128,0.9764375,128,1.0921875,128,5.83194611306e-05,128,4,128,120,128,360,128,8,128,492,128
random_orthogonal,uniform,off,vars_conservative_lower_bound_all,conservative_lower_bound_not_ordinary_distance_estimator,128,1,off,true,0.586730824534,0.581501370889,442823,3459.5546875,128,3459.5546875,128,0,128,-0.51501458568,128,0.525597286715,128,0.586730824534,128,0.245131802772,128,0.348690963578,128,0.412845725238,128,100,128,0.248984375,128,513.84375,128,0.144464594539,128,4,128,0,128,0,128,0,128,4,128
random_orthogonal,uniform,off,fast_all,progressive_distance_estimate,128,1,off,true,0.122654411169,0.123755933343,442823,3459.5546875,128,3459.5546875,128,0,128,-0.10710277238,128,0.108185885925,128,0.122654411169,128,0.0446435918431,128,0.0768219729612,128,0.106194628872,128,100,128,0.84390625,128,1.6015625,128,0.00246515757602,128,4,128,120,128,0,128,0,128,124,128
random_orthogonal,uniform,off,full,progressive_distance_estimate,128,1,off,true,0.00836536526384,0.00844370913833,442823,3459.5546875,128,3459.5546875,128,0,128,-4.28008557126e-06,128,0.00654237433311,128,0.00836536526384,128,0.00230475914101,128,0.00575783778008,128,0.0093963177131,128,100,128,0.97625,128,1.09375,128,5.73198548954e-05,128,4,128,120,128,360,128,8,128,492,128
