transform,baseline,plan_control,rotation_seed,stage,transform_stage,pca_stage,stage_match_type,metric,better_direction,query_count,transform_mean,pca_mean,transform_minus_pca,descriptive_direction,matched_budget
residual_pca,current_pca,frozen-pca,9,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.5875,0.58967,-0.00217,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0332686459071,0.0333582400121,-8.9594104961e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0334647963578,0.0333542017821,0.00011059457566,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0333772813188,0.0330487212846,0.000328560034235,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0333780865841,0.0331844598312,0.000193626752903,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0332619456328,0.0335738062264,-0.000311860593624,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0329850480199,0.0331713390601,-0.000186291040228,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0331737987013,0.0332672197773,-9.3421075993e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0334640049565,0.033241400872,0.000222604084434,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0328987082685,0.0332072129237,-0.00030850465526,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0336060768317,0.0334150315871,0.000191045244601,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.023,1.022,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.029,1.027,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.03,1.022,0.008,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.023,1.026,-0.003,favors_transform,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.027,1.025,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.029,1.024,0.005,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.029,1.029,0,tied,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.02,1.025,-0.005,favors_transform,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.02,1.025,-0.005,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_1,fast_prefix_1,fast_prefix_1,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.029,1.026,0.003,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.142158990339,0.142092772603,6.62177358e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.140975332359,0.140908287829,6.704452977e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129891834586,0.129838235934,5.359865199e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.58871,0.58795,0.00076,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0347049467516,0.0348405584496,-0.000135611698022,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.002,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.139988539798,0.139885802802,0.00010273699573,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.139955404145,0.140102682854,-0.00014727870849,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.14001667564,0.139785738778,0.00023093686218,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.140002495392,0.139872825879,0.00012966951252,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.139958833071,0.139929095948,2.973712274e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.139953017325,0.13986703978,8.597754561e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.139935718868,0.139854734434,8.098443452e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.140004253898,0.139974761708,2.949218971e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.13991053142,0.139892481081,1.805033983e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.13991136263,0.139911490164,-1.27533649974e-07,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138874947647,0.138770725785,0.00010422186193,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138846086353,0.13897076889,-0.000124682536428,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138879931471,0.138672808887,0.000207122583959,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138874970545,0.138753911932,0.000121058613451,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138848801314,0.138808820337,3.99809764155e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138836791787,0.138752960202,8.38315847495e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138813975393,0.138739982346,7.39930475023e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138877595525,0.138847269729,3.0325796797e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138790461699,0.138777318463,1.31432357552e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.138786790658,0.138787886093,-1.09543494362e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129500463105,0.129378695523,0.00012176758187,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129442987522,0.129554696407,-0.00011170888468,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129452336122,0.129261974714,0.00019036140814,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129489240637,0.12935315629,0.00013608434643,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129452190725,0.129426443416,2.57473094e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129392856028,0.129331865264,6.099076359e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129434143742,0.129334088379,0.00010005536255,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129476637108,0.129467374703,9.26240553004e-06,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129420286201,0.129371754145,4.853205638e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.129372439539,0.129415526189,-4.308664984e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61613,0.61676,-0.00063,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61655,0.61624,0.00031,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61736,0.6207,-0.00334,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61854,0.61825,0.00029,favors_transform,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.6157,0.61626,-0.00056,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.6187,0.61687,0.00183,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61865,0.61824,0.00041,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61667,0.61735,-0.00068,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61965,0.61777,0.00188,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61575,0.61635,-0.0006,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0277992700727,0.0277580063746,4.1263698116e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.027945360057,0.0277440267065,0.000201333350555,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0277198237611,0.0275250484603,0.000194775300789,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0278087033533,0.0275762767492,0.000232426604061,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0277455010288,0.0280265151253,-0.000281014096564,favors_transform,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0274064558867,0.0277043769419,-0.000297921055253,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0275735334126,0.0276660263131,-9.2492900566e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0278903524178,0.0276721512857,0.000218201132123,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0273493876747,0.0278112613773,-0.000461873702583,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0280284181076,0.027810751759,0.000217666348627,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.004,1.006,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.002,0.003,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.005,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.004,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.005,0,tied,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.003,1.005,-0.002,favors_transform,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.005,1.005,0,tied,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.005,0.001,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.006,1.004,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_2,fast_prefix_2,fast_prefix_2,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.007,1.005,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.135884648322,0.135832431358,5.221696336e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.134768729683,0.134715074817,5.3654866479e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.123123713122,0.123081908544,4.180457736e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.58882,0.58883,-1.00000000001e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,boundary_inversion_rate,lower,1000,0.0346025355161,0.0347495213691,-0.000146985853049,favors_transform,true
residual_pca,current_pca,frozen-pca,-1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,exact_best_rank,lower,1000,1.004,1.002,0.002,favors_pca,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133623098845,0.133535520209,8.757863514e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133589681899,0.133755002909,-0.00016532100971,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133657951403,0.133433518833,0.00022443256954,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.13363672314,0.133525765464,0.00011095767596,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133593241881,0.133575676533,1.756534758e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.13359249377,0.133518160338,7.433343258e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133574012812,0.133501920223,7.209258949e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133640246895,0.133624506187,1.574070815e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133542854657,0.133543727862,-8.73204659996e-07,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,mean_per_query_candidate_rmse,lower,1000,0.133547671858,0.13356118816,-1.35163023e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132578011844,0.132488412411,8.95994331513e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132548219028,0.132690800067,-0.000142581038798,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.13258906394,0.132388773179,0.000200290761395,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132576853798,0.132473920751,0.000102933046214,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132551309935,0.132523008643,2.83012920698e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132544290073,0.132471693552,7.25965212856e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132519496877,0.132454669331,6.48275464861e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132582006502,0.132565524878,1.64816242642e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132491389145,0.13249686936,-5.48021493638e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,pooled_candidate_rmse,lower,1000,0.132491239794,0.132505292075,-1.40522803983e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122654428532,0.122547800843,0.00010662768889,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122599216289,0.122725223542,-0.00012600725203,favors_transform,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122612637144,0.122431059987,0.00018157715772,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122643683351,0.122525912413,0.00011777093836,favors_pca,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122607974983,0.122593103159,1.487182372e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.1225484939,0.122504571012,4.392288859e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,6,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122592087607,0.122503158653,8.892895478e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,7,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122631201202,0.122640155525,-8.95432276e-06,favors_transform,true
residual_pca,current_pca,frozen-pca,8,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122574959921,0.122541948524,3.301139702e-05,favors_pca,true
residual_pca,current_pca,frozen-pca,9,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,candidate_mae,lower,1000,0.122526519745,0.122586298365,-5.977862059e-05,favors_transform,true
residual_pca,current_pca,frozen-pca,0,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61659,0.61695,-0.00036,favors_pca,true
residual_pca,current_pca,frozen-pca,1,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61644,0.61676,-0.00032,favors_pca,true
residual_pca,current_pca,frozen-pca,2,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61783,0.62052,-0.00269,favors_pca,true
residual_pca,current_pca,frozen-pca,3,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61959,0.61853,0.00106,favors_transform,true
residual_pca,current_pca,frozen-pca,4,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61613,0.61689,-0.00076,favors_pca,true
residual_pca,current_pca,frozen-pca,5,fast_prefix_3,fast_prefix_3,fast_prefix_3,matched_intermediate_family_and_bytes,topk_agreement,higher,1000,0.61856,0.61678,0.00178,favors_transform,true
