evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7907	309.3533700716746	309.34802400856665	312.74421923890264	309.3533700716746	309.34802400856665	312.74421923890264	311.6126332311146	205.55064357969266	166.963305569904	311.6126332311146	205.55064357969266	166.963305569904
7908	1857.505786823206	976.4821073194862	843.4987944092009	1857.505786823206	976.4821073194862	843.4987944092009	562.4933430167501	514.9130118281382	492.2851664195893	562.4933430167501	514.9130118281382	492.2851664195893
7909	1223.414012390513	1147.721448329758	1113.5291066584095	1223.414012390513	1147.721448329758	1113.5291066584095	438.7666848542516	404.86292661387796	381.55366242463504	438.7666848542516	404.86292661387796	381.55366242463504
7910	1918.6416969981449	1884.8035730995045	1790.9511060215757	1918.6416969981449	1884.8035730995045	1790.9511060215757	426.4164331187513	413.3611064143357	406.3750404825	426.4164331187513	413.3611064143357	406.3750404825
7911	2071.2372876514437	1664.9791306610643	1585.1490449657779	2071.2372876514437	1664.9791306610643	1585.1490449657779	593.7429252975286	512.2552627966702	457.2492337270951	593.7429252975286	512.2552627966702	457.2492337270951
7912	2563.7245350151325	2426.4754662416717	2307.554054186114	2563.7245350151325	2426.4754662416717	2307.554054186114	752.6058598449787	658.7204488279809	612.0523504023295	752.6058598449787	658.7204488279809	612.0523504023295
7913	775.2130388256176	612.8095065588644	571.8391595620612	775.2130388256176	612.8095065588644	571.8391595620612	689.789431525749	544.311561062508	515.6597466323842	689.789431525749	544.311561062508	515.6597466323842
7914	1402.3129287843117	1329.305489083425	1254.9265933715776	1402.3129287843117	1329.305489083425	1254.9265933715776	411.50440813844136	411.4963135162813	414.62801446464687	411.50440813844136	411.4963135162813	414.62801446464687
7915	540.5454717615128	513.0120978329426	505.938273425844	540.5454717615128	513.0120978329426	505.938273425844	614.8599142467505	385.7233799059933	302.0164899534732	614.8599142467505	385.7233799059933	302.0164899534732
7916	1336.3926501031963	1256.2701389679276	1115.3138229923288	1336.3926501031963	1256.2701389679276	1115.3138229923288	695.4672205592669	677.3910864787795	662.2200852099124	695.4672205592669	677.3910864787795	662.2200852099124
