evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
6991	994.7426046950341	980.1053828650356	972.441659848009	994.7426046950341	980.1053828650356	972.441659848009	916.6384917411172	861.5825972453088	854.9229244398039	916.6384917411172	861.5825972453088	854.9229244398039
6992	591.9504687382861	517.0969757687554	499.147393138986	591.9504687382861	517.0969757687554	499.147393138986	650.7593446331456	634.0430654084628	623.1604306366078	650.7593446331456	634.0430654084628	623.1604306366078
6993	409.46501195008506	353.24293088890573	323.1040610076991	409.46501195008506	353.24293088890573	323.1040610076991	328.3263120913575	314.9909960479999	305.3373118953889	328.3263120913575	314.9909960479999	305.3373118953889
6994	825.7489634602903	703.5092099872022	620.8484819889668	825.7489634602903	703.5092099872022	620.8484819889668	452.9972387904412	397.98399096783373	380.27925567193057	452.9972387904412	397.98399096783373	380.27925567193057
6995	1474.948453127034	1212.2473409720756	1159.4479670990074	1474.948453127034	1212.2473409720756	1159.4479670990074	848.529981750414	661.3986502292712	560.7128551520566	848.529981750414	661.3986502292712	560.7128551520566
6996	1649.721709642612	1207.9049971291117	996.5355057132164	1649.721709642612	1207.9049971291117	996.5355057132164	467.71080262272574	333.99838719892125	299.56445071484325	467.71080262272574	333.99838719892125	299.56445071484325
6997	919.59518792134	867.9213486573782	803.8000371050246	919.59518792134	867.9213486573782	803.8000371050246	562.3620330797157	561.5023999073486	565.2904942541477	562.3620330797157	561.5023999073486	565.2904942541477
6998	1025.693728650303	1025.5185388485638	1038.0615423763898	1025.693728650303	1025.5185388485638	1038.0615423763898	1167.086323747371	1159.7003775952148	1173.223643657971	1167.086323747371	1159.7003775952148	1173.223643657971
6999	736.463339738548	731.7417306662321	743.7476007773623	736.463339738548	731.7417306662321	743.7476007773623	396.10665440942364	392.5946143583526	395.4932222500539	396.10665440942364	392.5946143583526	395.4932222500539
7000	1389.905750380587	957.6247510842059	839.2852018102672	1389.905750380587	957.6247510842059	839.2852018102672	424.68902108699933	424.68902108699933	427.80890370698216	424.68902108699933	424.68902108699933	427.80890370698216
