evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
73	0.010163646819030734	0.006870325067502214	0.0050290440558167625	0.010163646819030734	0.006870325067502214	0.0050290440558167625	0.009097303092854364	0.005596848592863832	0.004450625121855528	0.009097303092854364	0.005596848592863832	0.004450625121855528
74	0.04354319789063532	0.02571585920822835	0.017496523225854047	0.04354319789063532	0.02571585920822835	0.017496523225854047	0.04684930981172923	0.02697935322169971	0.018535542384069778	0.04684930981172923	0.02697935322169971	0.018535542384069778
75	0.011737709248949468	0.007039359022451565	0.005592379455115223	0.011737709248949468	0.007039359022451565	0.005592379455115223	0.008536898976078216	0.005638894722074815	0.004798113962725939	0.008536898976078216	0.005638894722074815	0.004798113962725939
76	0.015466393336525077	0.00881782768843808	0.006004781160585546	0.015466393336525077	0.00881782768843808	0.006004781160585546	0.005812067093300085	0.004385053053016959	0.003696547893455463	0.005812067093300085	0.004385053053016959	0.003696547893455463
77	0.007244574749697169	0.0037691547184049556	0.0026540068502743067	0.007244574749697169	0.0037691547184049556	0.0026540068502743067	0.005106873632959725	0.002953354112878902	0.0021278748136130863	0.005106873632959725	0.002953354112878902	0.0021278748136130863
78	0.0066354865254864516	0.0029223996949540843	0.001409364219016349	0.0066354865254864516	0.0029223996949540843	0.001409364219016349	0.0020965279741887925	0.0011742726971202793	0.0009784413730129344	0.0020965279741887925	0.0011742726971202793	0.0009784413730129344
79	0.013471807768110421	0.011811245692134629	0.01086837216431996	0.013471807768110421	0.011811245692134629	0.01086837216431996	0.011298540308102005	0.0099317277743812	0.009815825912809249	0.011298540308102005	0.0099317277743812	0.009815825912809249
80	0.0028811116007540936	0.001953876535890588	0.0013889822789399568	0.0028811116007540936	0.001953876535890588	0.0013889822789399568	0.0010993286974836287	0.0007344429619290301	0.0006513213879215429	0.0010993286974836287	0.0007344429619290301	0.0006513213879215429
81	0.018305958891611365	0.010419265347100514	0.00807084038331815	0.018305958891611365	0.010419265347100514	0.00807084038331815	0.02402555393969151	0.010697945061386101	0.006280554325147963	0.02402555393969151	0.010697945061386101	0.006280554325147963
82	0.05261609781453799	0.02944648657475788	0.02309590840954162	0.05261609781453799	0.02944648657475788	0.02309590840954162	0.02946488294864911	0.023318465045200926	0.02237346040352396	0.02946488294864911	0.023318465045200926	0.02237346040352396
83	0.004819475393032957	0.002887566115717166	0.002248070112006934	0.004819475393032957	0.002887566115717166	0.002248070112006934	0.0033324772628940107	0.002255441521628449	0.002058820435906571	0.0033324772628940107	0.002255441521628449	0.002058820435906571
84	0.021021797479235212	0.013902962068650285	0.011347744070137653	0.021021797479235212	0.013902962068650285	0.011347744070137653	0.013047390753100557	0.010834392481138476	0.01039442678992476	0.013047390753100557	0.010834392481138476	0.01039442678992476
85	0.03699744935544406	0.02936682119924889	0.02698593089454215	0.03699744935544406	0.02936682119924889	0.02698593089454215	0.04478031265294702	0.0352297059432594	0.028152615819748254	0.04478031265294702	0.0352297059432594	0.028152615819748254
86	0.011659525223133342	0.0057787602758212885	0.003765185524418204	0.011659525223133342	0.0057787602758212885	0.003765185524418204	0.002886841522984495	0.0018859788520766687	0.0015996005049613593	0.002886841522984495	0.0018859788520766687	0.0015996005049613593
87	0.019146070466711285	0.007864620484866863	0.004991467792814921	0.019146070466711285	0.007864620484866863	0.004991467792814921	0.005930368303059099	0.004791400150420958	0.004064171410303331	0.005930368303059099	0.004791400150420958	0.004064171410303331
88	0.03231500455904386	0.020393583851768274	0.017137267113930696	0.03231500455904386	0.020393583851768274	0.017137267113930696	0.02349160578657235	0.015908605289123	0.013202454529776083	0.02349160578657235	0.015908605289123	0.013202454529776083
89	0.0274520161430793	0.02156107603308008	0.020049305479497508	0.0274520161430793	0.02156107603308008	0.020049305479497508	0.02334663246917325	0.0202742715820566	0.017540816831622112	0.02334663246917325	0.0202742715820566	0.017540816831622112
90	0.008856429063474296	0.005959620184002351	0.004122375868148852	0.008856429063474296	0.005959620184002351	0.004122375868148852	0.003734204706875875	0.0020946140554611173	0.0016630854373755818	0.003734204706875875	0.0020946140554611173	0.0016630854373755818
91	0.005733494513063731	0.003219116298372806	0.0022647955342223755	0.005733494513063731	0.003219116298372806	0.0022647955342223755	0.001390071187305787	0.0011417072178253726	0.0010730170102502318	0.001390071187305787	0.0011417072178253726	0.0010730170102502318
92	0.033926682594688444	0.018653461696407084	0.015072609670799174	0.033926682594688444	0.018653461696407084	0.015072609670799174	0.01576345558603313	0.010715828539012063	0.00893763203612919	0.01576345558603313	0.010715828539012063	0.00893763203612919
93	0.02140284583912784	0.011601919370039966	0.009279502609646353	0.02140284583912784	0.011601919370039966	0.009279502609646353	0.014066415463371732	0.008920288378172738	0.007192393041454343	0.014066415463371732	0.008920288378172738	0.007192393041454343
