evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
869	0.009501927000041406	0.00602021545633655	0.004931950388778515	0.009501927000041406	0.00602021545633655	0.004931950388778515	0.007080070011378777	0.004832876121538449	0.00393217048592693	0.007080070011378777	0.004832876121538449	0.00393217048592693
870	0.007223741395437622	0.005084700030986175	0.0042489568055548346	0.007223741395437622	0.005084700030986175	0.0042489568055548346	0.007475272456015347	0.0043125193764225415	0.0033582398018932426	0.007475272456015347	0.0043125193764225415	0.0033582398018932426
871	0.007881301829925177	0.004856977900426486	0.003703255406839334	0.007881301829925177	0.004856977900426486	0.003703255406839334	0.004677352325727748	0.00337163577279995	0.0028970027158318023	0.004677352325727748	0.00337163577279995	0.0028970027158318023
872	0.011696452468078468	0.007862344778795083	0.006771580088716816	0.011696452468078468	0.007862344778795083	0.006771580088716816	0.009194189325310954	0.006671751656043907	0.005887554896030489	0.009194189325310954	0.006671751656043907	0.005887554896030489
873	0.035720008396775936	0.022698070724869013	0.01927716050045742	0.035720008396775936	0.022698070724869013	0.01927716050045742	0.04725822652008711	0.025024636328411516	0.017748711773906824	0.04725822652008711	0.025024636328411516	0.017748711773906824
874	0.0031049883797546842	0.002081176216237253	0.0017080881761684073	0.0031049883797546842	0.002081176216237253	0.0017080881761684073	0.002134317002645026	0.0013710848289013922	0.0011464675295258598	0.002134317002645026	0.0013710848289013922	0.0011464675295258598
875	0.00391462748911586	0.002845494751733657	0.00246290624369743	0.00391462748911586	0.002845494751733657	0.00246290624369743	0.001376474044834925	0.0012247151037066094	0.001184875773222986	0.001376474044834925	0.0012247151037066094	0.001184875773222986
876	0.020053005733593643	0.016478922497594396	0.0142809882913851	0.020053005733593643	0.016478922497594396	0.0142809882913851	0.016262347775441825	0.012353693298992715	0.012148805189876969	0.016262347775441825	0.012353693298992715	0.012148805189876969
877	0.003510426414436837	0.00288637802384258	0.0026210190515951453	0.003510426414436837	0.00288637802384258	0.0026210190515951453	0.0034698493862036807	0.002391080675458487	0.002101807424740327	0.0034698493862036807	0.002391080675458487	0.002101807424740327
878	0.005209005758045547	0.0030936183103079068	0.0023873269171462543	0.005209005758045547	0.0030936183103079068	0.0023873269171462543	0.0030170817003053576	0.001812313619364273	0.0014527377905579311	0.0030170817003053576	0.001812313619364273	0.0014527377905579311
