dataset	dimensions	fold	segment	rotation	pair	bits_per_coordinate	fit_nearest_sse
gist	960	B_TO_A	2	IDENTITY	144	4	0.10755279432983708
gist	960	B_TO_A	2	IDENTITY	144	5	0.027658993306028543
gist	960	B_TO_A	2	IDENTITY	144	6	0.00688544832086153
gist	960	B_TO_A	2	IDENTITY	144	7	0.001716487937403245
gist	960	B_TO_A	2	IDENTITY	144	8	0.0004186570758075392
gist	960	B_TO_A	2	IDENTITY	144	9	0.0001067289648502128
gist	960	B_TO_A	2	IDENTITY	144	10	2.6764459478505933e-05
gist	960	B_TO_A	2	IDENTITY	144	11	6.551411666318185e-06
gist	960	B_TO_A	2	IDENTITY	145	1	12.462011915724021
gist	960	B_TO_A	2	IDENTITY	145	2	2.1763701983435824
gist	960	B_TO_A	2	IDENTITY	145	3	0.45493414686524203
gist	960	B_TO_A	2	IDENTITY	145	4	0.10965312224871432
gist	960	B_TO_A	2	IDENTITY	145	5	0.027292833003824856
gist	960	B_TO_A	2	IDENTITY	145	6	0.006865174512981919
gist	960	B_TO_A	2	IDENTITY	145	7	0.0017356264558073358
gist	960	B_TO_A	2	IDENTITY	145	8	0.0004225112047202583
gist	960	B_TO_A	2	IDENTITY	145	9	0.00010541235354986178
gist	960	B_TO_A	2	IDENTITY	145	10	2.6568742747750674e-05
gist	960	B_TO_A	2	IDENTITY	145	11	6.659887032245918e-06
gist	960	B_TO_A	2	IDENTITY	146	1	12.320441080032493
gist	960	B_TO_A	2	IDENTITY	146	2	2.112268590658149
gist	960	B_TO_A	2	IDENTITY	146	3	0.4460132267990325
gist	960	B_TO_A	2	IDENTITY	146	4	0.11152493253871579
gist	960	B_TO_A	2	IDENTITY	146	5	0.027578089441588845
gist	960	B_TO_A	2	IDENTITY	146	6	0.006853219019833184
gist	960	B_TO_A	2	IDENTITY	146	7	0.0016795893748594345
gist	960	B_TO_A	2	IDENTITY	146	8	0.0004208337532153726
gist	960	B_TO_A	2	IDENTITY	146	9	0.00010770732470200777
gist	960	B_TO_A	2	IDENTITY	146	10	2.7041126057886796e-05
gist	960	B_TO_A	2	IDENTITY	146	11	6.780996636252744e-06
gist	960	B_TO_A	2	IDENTITY	147	1	12.539765449016128
gist	960	B_TO_A	2	IDENTITY	147	2	2.1814150975989217
gist	960	B_TO_A	2	IDENTITY	147	3	0.46022231821778115
gist	960	B_TO_A	2	IDENTITY	147	4	0.11060079237497064
gist	960	B_TO_A	2	IDENTITY	147	5	0.027577859701806068
gist	960	B_TO_A	2	IDENTITY	147	6	0.006870090167467991
gist	960	B_TO_A	2	IDENTITY	147	7	0.0016985399287679887
gist	960	B_TO_A	2	IDENTITY	147	8	0.00043067765247495674
gist	960	B_TO_A	2	IDENTITY	147	9	0.00010667418282832324
gist	960	B_TO_A	2	IDENTITY	147	10	2.659362568007087e-05
gist	960	B_TO_A	2	IDENTITY	147	11	6.628579945780604e-06
gist	960	B_TO_A	2	IDENTITY	148	1	12.451268251609816
gist	960	B_TO_A	2	IDENTITY	148	2	2.152339927000499
gist	960	B_TO_A	2	IDENTITY	148	3	0.449293005488102
gist	960	B_TO_A	2	IDENTITY	148	4	0.10897904420675764
gist	960	B_TO_A	2	IDENTITY	148	5	0.02748434458968265
gist	960	B_TO_A	2	IDENTITY	148	6	0.006777910017260576
gist	960	B_TO_A	2	IDENTITY	148	7	0.0017136052760361585
gist	960	B_TO_A	2	IDENTITY	148	8	0.0004390993448254699
gist	960	B_TO_A	2	IDENTITY	148	9	0.0001074804416028073
gist	960	B_TO_A	2	IDENTITY	148	10	2.6856764019447563e-05
gist	960	B_TO_A	2	IDENTITY	148	11	6.63199959788069e-06
gist	960	B_TO_A	2	IDENTITY	149	1	12.565533968092144
gist	960	B_TO_A	2	IDENTITY	149	2	2.1770437269354876
gist	960	B_TO_A	2	IDENTITY	149	3	0.4518023531497915
gist	960	B_TO_A	2	IDENTITY	149	4	0.10831362337481125
gist	960	B_TO_A	2	IDENTITY	149	5	0.02762418801226563
gist	960	B_TO_A	2	IDENTITY	149	6	0.006845071120374481
gist	960	B_TO_A	2	IDENTITY	149	7	0.0017077127062990448
gist	960	B_TO_A	2	IDENTITY	149	8	0.00042487153002390205
gist	960	B_TO_A	2	IDENTITY	149	9	0.00010852535321586653
gist	960	B_TO_A	2	IDENTITY	149	10	2.688579999758634e-05
gist	960	B_TO_A	2	IDENTITY	149	11	6.574486376324657e-06
gist	960	B_TO_A	2	IDENTITY	150	1	12.396122229896715
gist	960	B_TO_A	2	IDENTITY	150	2	2.1094743073923503
gist	960	B_TO_A	2	IDENTITY	150	3	0.4405184398783235
gist	960	B_TO_A	2	IDENTITY	150	4	0.11042722151975674
gist	960	B_TO_A	2	IDENTITY	150	5	0.02729464930164609
gist	960	B_TO_A	2	IDENTITY	150	6	0.00683761484981653
gist	960	B_TO_A	2	IDENTITY	150	7	0.0017264171669792371
gist	960	B_TO_A	2	IDENTITY	150	8	0.0004306624866287985
gist	960	B_TO_A	2	IDENTITY	150	9	0.00010714252960386247
gist	960	B_TO_A	2	IDENTITY	150	10	2.669440212538124e-05
gist	960	B_TO_A	2	IDENTITY	150	11	6.6509745712287655e-06
gist	960	B_TO_A	2	IDENTITY	151	1	12.775478611843644
gist	960	B_TO_A	2	IDENTITY	151	2	2.2672042361648947
gist	960	B_TO_A	2	IDENTITY	151	3	0.47433239444524095
gist	960	B_TO_A	2	IDENTITY	151	4	0.11267256723762173
gist	960	B_TO_A	2	IDENTITY	151	5	0.027841217868615757
gist	960	B_TO_A	2	IDENTITY	151	6	0.006940061539049882
gist	960	B_TO_A	2	IDENTITY	151	7	0.0017013860793075191
gist	960	B_TO_A	2	IDENTITY	151	8	0.0004242020047319629
gist	960	B_TO_A	2	IDENTITY	151	9	0.00010690458477910477
gist	960	B_TO_A	2	IDENTITY	151	10	2.744724192498272e-05
gist	960	B_TO_A	2	IDENTITY	151	11	6.748253876997789e-06
gist	960	B_TO_A	2	IDENTITY	152	1	12.768975283579348
gist	960	B_TO_A	2	IDENTITY	152	2	2.261687820723591
gist	960	B_TO_A	2	IDENTITY	152	3	0.46524069931016215
gist	960	B_TO_A	2	IDENTITY	152	4	0.11058516391836444
gist	960	B_TO_A	2	IDENTITY	152	5	0.028157597073698415
gist	960	B_TO_A	2	IDENTITY	152	6	0.0068701303370759075
gist	960	B_TO_A	2	IDENTITY	152	7	0.0017099490189722332
gist	960	B_TO_A	2	IDENTITY	152	8	0.00042920299183761844
gist	960	B_TO_A	2	IDENTITY	152	9	0.00010657235709914144
gist	960	B_TO_A	2	IDENTITY	152	10	2.697852625714466e-05
gist	960	B_TO_A	2	IDENTITY	152	11	6.805605732431065e-06
gist	960	B_TO_A	2	IDENTITY	153	1	12.710806422592832
gist	960	B_TO_A	2	IDENTITY	153	2	2.2358842951237397
gist	960	B_TO_A	2	IDENTITY	153	3	0.4793911813023603
gist	960	B_TO_A	2	IDENTITY	153	4	0.11278249652714192
gist	960	B_TO_A	2	IDENTITY	153	5	0.02712691097896705
gist	960	B_TO_A	2	IDENTITY	153	6	0.006794793656845676
gist	960	B_TO_A	2	IDENTITY	153	7	0.0017050864632338874
gist	960	B_TO_A	2	IDENTITY	153	8	0.00042423964346015097
gist	960	B_TO_A	2	IDENTITY	153	9	0.00010625025277614792
gist	960	B_TO_A	2	IDENTITY	153	10	2.6216744769260977e-05
gist	960	B_TO_A	2	IDENTITY	153	11	6.538553357169417e-06
gist	960	B_TO_A	2	IDENTITY	154	1	12.68354907884121
gist	960	B_TO_A	2	IDENTITY	154	2	2.232205072196094
gist	960	B_TO_A	2	IDENTITY	154	3	0.4618292739218767
gist	960	B_TO_A	2	IDENTITY	154	4	0.10878897307863278
gist	960	B_TO_A	2	IDENTITY	154	5	0.027184157728965704
gist	960	B_TO_A	2	IDENTITY	154	6	0.006746454107972623
gist	960	B_TO_A	2	IDENTITY	154	7	0.0017390212488825492
gist	960	B_TO_A	2	IDENTITY	154	8	0.0004288110662310587
gist	960	B_TO_A	2	IDENTITY	154	9	0.00010639998276724368
gist	960	B_TO_A	2	IDENTITY	154	10	2.712483163161182e-05
gist	960	B_TO_A	2	IDENTITY	154	11	6.884555706392783e-06
gist	960	B_TO_A	2	IDENTITY	155	1	12.799727552717933
gist	960	B_TO_A	2	IDENTITY	155	2	2.235991101027591
gist	960	B_TO_A	2	IDENTITY	155	3	0.4525024559883318
gist	960	B_TO_A	2	IDENTITY	155	4	0.11118405573535634
gist	960	B_TO_A	2	IDENTITY	155	5	0.027243575676012894
gist	960	B_TO_A	2	IDENTITY	155	6	0.0068223352939593114
gist	960	B_TO_A	2	IDENTITY	155	7	0.0017531869623404314
gist	960	B_TO_A	2	IDENTITY	155	8	0.0004304815402085124
gist	960	B_TO_A	2	IDENTITY	155	9	0.00010790407960737952
gist	960	B_TO_A	2	IDENTITY	155	10	2.594297135653216e-05
gist	960	B_TO_A	2	IDENTITY	155	11	6.533453113916576e-06
gist	960	B_TO_A	2	IDENTITY	156	1	12.519503748826304
gist	960	B_TO_A	2	IDENTITY	156	2	2.1292938175569316
gist	960	B_TO_A	2	IDENTITY	156	3	0.4491135014756785
gist	960	B_TO_A	2	IDENTITY	156	4	0.11067165433694522
gist	960	B_TO_A	2	IDENTITY	156	5	0.027877922725781327
gist	960	B_TO_A	2	IDENTITY	156	6	0.006799697359398678
gist	960	B_TO_A	2	IDENTITY	156	7	0.001719245892978747
gist	960	B_TO_A	2	IDENTITY	156	8	0.0004238881545931636
gist	960	B_TO_A	2	IDENTITY	156	9	0.00010662059178450496
gist	960	B_TO_A	2	IDENTITY	156	10	2.6861071071964082e-05
gist	960	B_TO_A	2	IDENTITY	156	11	6.635548505641669e-06
gist	960	B_TO_A	2	IDENTITY	157	1	12.712072565210933
gist	960	B_TO_A	2	IDENTITY	157	2	2.2006381206412913
gist	960	B_TO_A	2	IDENTITY	157	3	0.4552823354498069
gist	960	B_TO_A	2	IDENTITY	157	4	0.10968661413343304
gist	960	B_TO_A	2	IDENTITY	157	5	0.027698834762724896
gist	960	B_TO_A	2	IDENTITY	157	6	0.006957466575412887
gist	960	B_TO_A	2	IDENTITY	157	7	0.0017223490640127358
gist	960	B_TO_A	2	IDENTITY	157	8	0.00042645198776886117
gist	960	B_TO_A	2	IDENTITY	157	9	0.00010560369000907112
gist	960	B_TO_A	2	IDENTITY	157	10	2.6602869509008133e-05
gist	960	B_TO_A	2	IDENTITY	157	11	6.713364708040374e-06
gist	960	B_TO_A	2	IDENTITY	158	1	12.793588158865699
gist	960	B_TO_A	2	IDENTITY	158	2	2.2292707838071415
gist	960	B_TO_A	2	IDENTITY	158	3	0.452677354906684
gist	960	B_TO_A	2	IDENTITY	158	4	0.11051353404353788
gist	960	B_TO_A	2	IDENTITY	158	5	0.027434539149747233
gist	960	B_TO_A	2	IDENTITY	158	6	0.0069202870491459605
gist	960	B_TO_A	2	IDENTITY	158	7	0.0017225133351741742
gist	960	B_TO_A	2	IDENTITY	158	8	0.0004387420820962737
gist	960	B_TO_A	2	IDENTITY	158	9	0.00010725965693951556
gist	960	B_TO_A	2	IDENTITY	158	10	2.6857888193411327e-05
gist	960	B_TO_A	2	IDENTITY	158	11	6.7176004804586056e-06
gist	960	B_TO_A	2	IDENTITY	159	1	13.168035799049763
gist	960	B_TO_A	2	IDENTITY	159	2	2.355782392156525
gist	960	B_TO_A	2	IDENTITY	159	3	0.47021644178094285
gist	960	B_TO_A	2	IDENTITY	159	4	0.11007909778440195
gist	960	B_TO_A	2	IDENTITY	159	5	0.02744198332489663
gist	960	B_TO_A	2	IDENTITY	159	6	0.0068293560858350396
gist	960	B_TO_A	2	IDENTITY	159	7	0.001675782882742059
gist	960	B_TO_A	2	IDENTITY	159	8	0.00042786731742419816
gist	960	B_TO_A	2	IDENTITY	159	9	0.0001051506070268226
gist	960	B_TO_A	2	IDENTITY	159	10	2.6537528288763938e-05
gist	960	B_TO_A	2	IDENTITY	159	11	6.648125499057274e-06
gist	960	B_TO_A	2	QR	0	1	5.325195810141519
gist	960	B_TO_A	2	QR	0	2	1.1080796102847992
gist	960	B_TO_A	2	QR	0	3	0.2819055685063937
gist	960	B_TO_A	2	QR	0	4	0.07163061044736783
gist	960	B_TO_A	2	QR	0	5	0.01778129132439002
gist	960	B_TO_A	2	QR	0	6	0.004424845850919458
gist	960	B_TO_A	2	QR	0	7	0.001108862851620588
gist	960	B_TO_A	2	QR	0	8	0.00027488992433658135
gist	960	B_TO_A	2	QR	0	9	6.775233279996284e-05
gist	960	B_TO_A	2	QR	0	10	1.684963808997009e-05
gist	960	B_TO_A	2	QR	0	11	4.247483139654907e-06
gist	960	B_TO_A	2	QR	1	1	5.152227728192586
gist	960	B_TO_A	2	QR	1	2	1.1205650927654165
gist	960	B_TO_A	2	QR	1	3	0.2778832773149929
gist	960	B_TO_A	2	QR	1	4	0.06873166545936782
gist	960	B_TO_A	2	QR	1	5	0.01738577261435198
gist	960	B_TO_A	2	QR	1	6	0.004409965546147966
gist	960	B_TO_A	2	QR	1	7	0.0010980106128784717
gist	960	B_TO_A	2	QR	1	8	0.00027498864679840194
gist	960	B_TO_A	2	QR	1	9	6.78045970769053e-05
gist	960	B_TO_A	2	QR	1	10	1.698759251395068e-05
gist	960	B_TO_A	2	QR	1	11	4.259185707578748e-06
gist	960	B_TO_A	2	QR	2	1	5.29695884801017
gist	960	B_TO_A	2	QR	2	2	1.1216252574298222
gist	960	B_TO_A	2	QR	2	3	0.27850390104438344
gist	960	B_TO_A	2	QR	2	4	0.07091704098930131
gist	960	B_TO_A	2	QR	2	5	0.017509788585519194
gist	960	B_TO_A	2	QR	2	6	0.0044308242258499515
gist	960	B_TO_A	2	QR	2	7	0.0010856415182682706
gist	960	B_TO_A	2	QR	2	8	0.0002710997627448651
gist	960	B_TO_A	2	QR	2	9	6.793055646699212e-05
gist	960	B_TO_A	2	QR	2	10	1.7084599526796908e-05
gist	960	B_TO_A	2	QR	2	11	4.277289769649018e-06
gist	960	B_TO_A	2	QR	3	1	5.346888746515573
gist	960	B_TO_A	2	QR	3	2	1.1267911443511598
gist	960	B_TO_A	2	QR	3	3	0.27879724431924846
gist	960	B_TO_A	2	QR	3	4	0.06984471202667858
gist	960	B_TO_A	2	QR	3	5	0.01752906930867802
gist	960	B_TO_A	2	QR	3	6	0.004361077541568208
gist	960	B_TO_A	2	QR	3	7	0.0010884224763586488
gist	960	B_TO_A	2	QR	3	8	0.00027277296177754184
gist	960	B_TO_A	2	QR	3	9	6.769439740391185e-05
gist	960	B_TO_A	2	QR	3	10	1.7000944136661836e-05
gist	960	B_TO_A	2	QR	3	11	4.336654496435763e-06
gist	960	B_TO_A	2	QR	4	1	5.290903370992624
gist	960	B_TO_A	2	QR	4	2	1.1310750347456098
gist	960	B_TO_A	2	QR	4	3	0.2791472473003617
gist	960	B_TO_A	2	QR	4	4	0.06971822926773837
gist	960	B_TO_A	2	QR	4	5	0.017703157594410466
gist	960	B_TO_A	2	QR	4	6	0.004400003663615816
gist	960	B_TO_A	2	QR	4	7	0.0011053091081926491
gist	960	B_TO_A	2	QR	4	8	0.0002732767255220493
gist	960	B_TO_A	2	QR	4	9	6.754484804499259e-05
gist	960	B_TO_A	2	QR	4	10	1.7199191304367793e-05
gist	960	B_TO_A	2	QR	4	11	4.295570198973996e-06
gist	960	B_TO_A	2	QR	5	1	5.281980576392139
gist	960	B_TO_A	2	QR	5	2	1.1187173621636592
gist	960	B_TO_A	2	QR	5	3	0.2813443924707628
gist	960	B_TO_A	2	QR	5	4	0.07018884843549922
gist	960	B_TO_A	2	QR	5	5	0.017636710559828926
gist	960	B_TO_A	2	QR	5	6	0.004455799887546365
gist	960	B_TO_A	2	QR	5	7	0.001110296090565993
gist	960	B_TO_A	2	QR	5	8	0.0002740571638974282
gist	960	B_TO_A	2	QR	5	9	6.899946118777827e-05
gist	960	B_TO_A	2	QR	5	10	1.7142636173599978e-05
gist	960	B_TO_A	2	QR	5	11	4.264049824631897e-06
gist	960	B_TO_A	2	QR	6	1	5.28775780404152
gist	960	B_TO_A	2	QR	6	2	1.12996141607471
gist	960	B_TO_A	2	QR	6	3	0.27516960015729325
gist	960	B_TO_A	2	QR	6	4	0.0695193322238414
gist	960	B_TO_A	2	QR	6	5	0.017725462277743
gist	960	B_TO_A	2	QR	6	6	0.0044055596364039416
gist	960	B_TO_A	2	QR	6	7	0.001110248333239152
gist	960	B_TO_A	2	QR	6	8	0.0002768360643419
gist	960	B_TO_A	2	QR	6	9	6.796967827973513e-05
gist	960	B_TO_A	2	QR	6	10	1.734922245149996e-05
gist	960	B_TO_A	2	QR	6	11	4.30648466859526e-06
gist	960	B_TO_A	2	QR	7	1	5.268667251529083
gist	960	B_TO_A	2	QR	7	2	1.1358887805040716
gist	960	B_TO_A	2	QR	7	3	0.28394136924526003
gist	960	B_TO_A	2	QR	7	4	0.06979445233553677
gist	960	B_TO_A	2	QR	7	5	0.017512255297457317
gist	960	B_TO_A	2	QR	7	6	0.004279681123069133
gist	960	B_TO_A	2	QR	7	7	0.0010864793896920848
gist	960	B_TO_A	2	QR	7	8	0.00027636063625898264
gist	960	B_TO_A	2	QR	7	9	6.76696468123151e-05
gist	960	B_TO_A	2	QR	7	10	1.7133742409795976e-05
gist	960	B_TO_A	2	QR	7	11	4.283691342190225e-06
gist	960	B_TO_A	2	QR	8	1	5.245315427679962
gist	960	B_TO_A	2	QR	8	2	1.127560882110365
gist	960	B_TO_A	2	QR	8	3	0.2846579547424014
gist	960	B_TO_A	2	QR	8	4	0.06917971072409715
gist	960	B_TO_A	2	QR	8	5	0.017377197591334693
gist	960	B_TO_A	2	QR	8	6	0.004352096938537793
gist	960	B_TO_A	2	QR	8	7	0.0010960546916970106
gist	960	B_TO_A	2	QR	8	8	0.0002728208049480682
gist	960	B_TO_A	2	QR	8	9	6.762583729263753e-05
gist	960	B_TO_A	2	QR	8	10	1.720001538945226e-05
gist	960	B_TO_A	2	QR	8	11	4.266107457011735e-06
gist	960	B_TO_A	2	QR	9	1	5.2960845358391095
gist	960	B_TO_A	2	QR	9	2	1.0982582179020555
gist	960	B_TO_A	2	QR	9	3	0.2793966153077083
gist	960	B_TO_A	2	QR	9	4	0.07000457399825578
gist	960	B_TO_A	2	QR	9	5	0.01728145963396761
gist	960	B_TO_A	2	QR	9	6	0.004328949594819401
gist	960	B_TO_A	2	QR	9	7	0.0010814969566855827
gist	960	B_TO_A	2	QR	9	8	0.00027258329107387346
gist	960	B_TO_A	2	QR	9	9	6.840114624544349e-05
gist	960	B_TO_A	2	QR	9	10	1.708108030084782e-05
gist	960	B_TO_A	2	QR	9	11	4.2845996270798405e-06
gist	960	B_TO_A	2	QR	10	1	5.288380426357504
gist	960	B_TO_A	2	QR	10	2	1.1095184384120247
gist	960	B_TO_A	2	QR	10	3	0.27996768523422355
gist	960	B_TO_A	2	QR	10	4	0.07066432747032522
gist	960	B_TO_A	2	QR	10	5	0.01747117024361074
gist	960	B_TO_A	2	QR	10	6	0.004377793459976832
gist	960	B_TO_A	2	QR	10	7	0.001102393229815175
gist	960	B_TO_A	2	QR	10	8	0.0002759343192596539
gist	960	B_TO_A	2	QR	10	9	6.797451986726085e-05
gist	960	B_TO_A	2	QR	10	10	1.7110271886494632e-05
gist	960	B_TO_A	2	QR	10	11	4.2862845001300975e-06
gist	960	B_TO_A	2	QR	11	1	5.230283633652846
gist	960	B_TO_A	2	QR	11	2	1.1091652208075389
gist	960	B_TO_A	2	QR	11	3	0.282841509125991
gist	960	B_TO_A	2	QR	11	4	0.07117139157553057
gist	960	B_TO_A	2	QR	11	5	0.017826262887287822
gist	960	B_TO_A	2	QR	11	6	0.00439860827454029
gist	960	B_TO_A	2	QR	11	7	0.0011051129628588585
gist	960	B_TO_A	2	QR	11	8	0.00027849267067539817
gist	960	B_TO_A	2	QR	11	9	7.041628363255299e-05
gist	960	B_TO_A	2	QR	11	10	1.7558819733635294e-05
gist	960	B_TO_A	2	QR	11	11	4.2917332608120444e-06
gist	960	B_TO_A	2	QR	12	1	5.335988992891928
gist	960	B_TO_A	2	QR	12	2	1.1207301013620208
gist	960	B_TO_A	2	QR	12	3	0.281160441928308
gist	960	B_TO_A	2	QR	12	4	0.0695190637693432
gist	960	B_TO_A	2	QR	12	5	0.017620013214467847
gist	960	B_TO_A	2	QR	12	6	0.004342267038483931
gist	960	B_TO_A	2	QR	12	7	0.0010900961421229755
gist	960	B_TO_A	2	QR	12	8	0.0002730006207040838
gist	960	B_TO_A	2	QR	12	9	6.910758236719085e-05
gist	960	B_TO_A	2	QR	12	10	1.720696898634288e-05
gist	960	B_TO_A	2	QR	12	11	4.290259240877004e-06
gist	960	B_TO_A	2	QR	13	1	5.301236917284281
gist	960	B_TO_A	2	QR	13	2	1.1333150359918818
gist	960	B_TO_A	2	QR	13	3	0.280456497940957
gist	960	B_TO_A	2	QR	13	4	0.07031106105669142
gist	960	B_TO_A	2	QR	13	5	0.017903168436768
gist	960	B_TO_A	2	QR	13	6	0.004382071530941415
gist	960	B_TO_A	2	QR	13	7	0.0011091808113898954
gist	960	B_TO_A	2	QR	13	8	0.00027548387598132413
gist	960	B_TO_A	2	QR	13	9	6.908458565312575e-05
gist	960	B_TO_A	2	QR	13	10	1.742548651521354e-05
gist	960	B_TO_A	2	QR	13	11	4.3642650154293234e-06
gist	960	B_TO_A	2	QR	14	1	5.235515779950066
gist	960	B_TO_A	2	QR	14	2	1.1325298568963367
gist	960	B_TO_A	2	QR	14	3	0.2803100264234628
gist	960	B_TO_A	2	QR	14	4	0.06982021638836455
gist	960	B_TO_A	2	QR	14	5	0.01780005320662039
gist	960	B_TO_A	2	QR	14	6	0.004375855142195306
gist	960	B_TO_A	2	QR	14	7	0.0010734566374855925
gist	960	B_TO_A	2	QR	14	8	0.00027494511548535616
gist	960	B_TO_A	2	QR	14	9	6.825834681143124e-05
gist	960	B_TO_A	2	QR	14	10	1.7129486303041837e-05
gist	960	B_TO_A	2	QR	14	11	4.32648222364268e-06
gist	960	B_TO_A	2	QR	15	1	5.308782358180935
gist	960	B_TO_A	2	QR	15	2	1.1133224806322097
gist	960	B_TO_A	2	QR	15	3	0.28041193438689066
gist	960	B_TO_A	2	QR	15	4	0.06898713803431569
gist	960	B_TO_A	2	QR	15	5	0.01748419918323397
gist	960	B_TO_A	2	QR	15	6	0.004369043150611719
gist	960	B_TO_A	2	QR	15	7	0.0010998347488991032
gist	960	B_TO_A	2	QR	15	8	0.0002755583465448496
gist	960	B_TO_A	2	QR	15	9	6.871592316283503e-05
gist	960	B_TO_A	2	QR	15	10	1.6894603605310707e-05
gist	960	B_TO_A	2	QR	15	11	4.1999920350091476e-06
gist	960	B_TO_A	2	QR	16	1	5.2877085365128815
gist	960	B_TO_A	2	QR	16	2	1.1206977451219797
gist	960	B_TO_A	2	QR	16	3	0.2792526873422632
gist	960	B_TO_A	2	QR	16	4	0.07065175971241897
gist	960	B_TO_A	2	QR	16	5	0.01726753341253862
gist	960	B_TO_A	2	QR	16	6	0.004301032648855085
gist	960	B_TO_A	2	QR	16	7	0.001083786962781064
gist	960	B_TO_A	2	QR	16	8	0.0002757541680994792
gist	960	B_TO_A	2	QR	16	9	6.895829361139446e-05
gist	960	B_TO_A	2	QR	16	10	1.7206947635126413e-05
gist	960	B_TO_A	2	QR	16	11	4.284578232424624e-06
gist	960	B_TO_A	2	QR	17	1	5.360999272129141
gist	960	B_TO_A	2	QR	17	2	1.1325969205239972
gist	960	B_TO_A	2	QR	17	3	0.2828061929643429
gist	960	B_TO_A	2	QR	17	4	0.07017450266835991
gist	960	B_TO_A	2	QR	17	5	0.01741748441730347
gist	960	B_TO_A	2	QR	17	6	0.004403945862704174
gist	960	B_TO_A	2	QR	17	7	0.0010976804566944281
gist	960	B_TO_A	2	QR	17	8	0.00027405193466629855
gist	960	B_TO_A	2	QR	17	9	6.864705801719848e-05
gist	960	B_TO_A	2	QR	17	10	1.704574883990173e-05
gist	960	B_TO_A	2	QR	17	11	4.323818131708635e-06
gist	960	B_TO_A	2	QR	18	1	5.231394743495761
gist	960	B_TO_A	2	QR	18	2	1.1150299992011485
gist	960	B_TO_A	2	QR	18	3	0.2800624652969181
gist	960	B_TO_A	2	QR	18	4	0.06877529130544813
gist	960	B_TO_A	2	QR	18	5	0.01703701092101818
gist	960	B_TO_A	2	QR	18	6	0.0043744731873956826
gist	960	B_TO_A	2	QR	18	7	0.001085978836893911
gist	960	B_TO_A	2	QR	18	8	0.0002723500401556359
gist	960	B_TO_A	2	QR	18	9	6.750781198060105e-05
gist	960	B_TO_A	2	QR	18	10	1.706341168331983e-05
gist	960	B_TO_A	2	QR	18	11	4.325474078749281e-06
gist	960	B_TO_A	2	QR	19	1	5.314746489538148
gist	960	B_TO_A	2	QR	19	2	1.1347715363941029
gist	960	B_TO_A	2	QR	19	3	0.2771520193676501
gist	960	B_TO_A	2	QR	19	4	0.06923847669346381
gist	960	B_TO_A	2	QR	19	5	0.01730331316004872
gist	960	B_TO_A	2	QR	19	6	0.0043454248131718385
gist	960	B_TO_A	2	QR	19	7	0.0010867460132131762
gist	960	B_TO_A	2	QR	19	8	0.0002750413825164292
gist	960	B_TO_A	2	QR	19	9	6.864803421427381e-05
gist	960	B_TO_A	2	QR	19	10	1.67886921811186e-05
gist	960	B_TO_A	2	QR	19	11	4.248275449642543e-06
gist	960	B_TO_A	2	QR	20	1	5.350827319003535
gist	960	B_TO_A	2	QR	20	2	1.1398774925302761
gist	960	B_TO_A	2	QR	20	3	0.2835486471805714
gist	960	B_TO_A	2	QR	20	4	0.0707014752377672
gist	960	B_TO_A	2	QR	20	5	0.01770752758007964
gist	960	B_TO_A	2	QR	20	6	0.0043749110809363
gist	960	B_TO_A	2	QR	20	7	0.0011105363717892045
gist	960	B_TO_A	2	QR	20	8	0.0002820393933068427
gist	960	B_TO_A	2	QR	20	9	6.885631397564582e-05
gist	960	B_TO_A	2	QR	20	10	1.7049489746918965e-05
gist	960	B_TO_A	2	QR	20	11	4.301654910137619e-06
gist	960	B_TO_A	2	QR	21	1	5.298920088722692
gist	960	B_TO_A	2	QR	21	2	1.1028700728211718
gist	960	B_TO_A	2	QR	21	3	0.27930776296838805
gist	960	B_TO_A	2	QR	21	4	0.06935195555927505
gist	960	B_TO_A	2	QR	21	5	0.017474218448316033
gist	960	B_TO_A	2	QR	21	6	0.004408851912833294
gist	960	B_TO_A	2	QR	21	7	0.0010829402988782669
gist	960	B_TO_A	2	QR	21	8	0.0002714619809316897
gist	960	B_TO_A	2	QR	21	9	6.831296765218461e-05
gist	960	B_TO_A	2	QR	21	10	1.68778600116092e-05
gist	960	B_TO_A	2	QR	21	11	4.210895529535205e-06
gist	960	B_TO_A	2	QR	22	1	5.276180045880374
gist	960	B_TO_A	2	QR	22	2	1.1055080505441257
gist	960	B_TO_A	2	QR	22	3	0.2777193847905338
gist	960	B_TO_A	2	QR	22	4	0.06870580547145667
gist	960	B_TO_A	2	QR	22	5	0.017819330826362886
gist	960	B_TO_A	2	QR	22	6	0.004394348680548035
gist	960	B_TO_A	2	QR	22	7	0.001088513689976287
gist	960	B_TO_A	2	QR	22	8	0.00027193038388541454
gist	960	B_TO_A	2	QR	22	9	6.803950038122859e-05
gist	960	B_TO_A	2	QR	22	10	1.7258957844507194e-05
gist	960	B_TO_A	2	QR	22	11	4.255506939613838e-06
gist	960	B_TO_A	2	QR	23	1	5.379733922282976
gist	960	B_TO_A	2	QR	23	2	1.1286767740428592
gist	960	B_TO_A	2	QR	23	3	0.27470566039949856
gist	960	B_TO_A	2	QR	23	4	0.06969691794127839
gist	960	B_TO_A	2	QR	23	5	0.017384828466988234
gist	960	B_TO_A	2	QR	23	6	0.004364681152889632
gist	960	B_TO_A	2	QR	23	7	0.0010889362080767546
