dataset	stage	fold	plan	group	dim1	dim2	local_axis	bits	fit_sse	eval_sse	fit_variance	center_count	codebook_sha256
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	0	9	0.03417190760223056	0.034596221326148306	0.011762103789701071	512	2a56927a1ffcac6810b7f5ea08c69500fef469f22f62023ecb90b477e1741391
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	1	8.096104107414732	7.893844297585101	0.0023552710541998893	2	cc5ab948bdecef2216e3074d7587918c371de6bc3dff2232fd1bb017598c347f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	2	2.7481615446288696	2.618010069078314	0.0023552710541998893	4	a9b39b9f8607ce09740c53b8a560b95a9ce96c78298c5db676d81b0c501616d2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	3	0.8425885730541551	0.7852231968308967	0.0023552710541998893	8	f992c023a4d8a66b3422c551ef1bd946eb4ed796944cead99fe3d5550fefff6b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	4	0.26714208531928013	0.2550003801338731	0.0023552710541998893	16	fd1390a473c029dd6b215709ee23e6ce43b7cbed14fe7b948d35e5b68e738a3a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	5	0.12166145470355508	0.11052247765532804	0.0023552710541998893	32	837f2fa30db7af5c471a0cc7a8a6a25699238bacd72e7972eb99675d0d816f2d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	6	0.061556707576337764	0.0566020945572323	0.0023552710541998893	64	d628cd75f9b0cd8163cfa11827bef4e6f5f9972ba45b90639067cf030c76d0fe
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	7	0.03731384456177994	0.032778569749013414	0.0023552710541998893	128	4baaa371fac886238e2896603f6e0338fe214a5fcc83bd2467fb16df1991192c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	8	0.00902176747284868	0.018318720731871515	0.0023552710541998893	256	8d0db96501f8cd3c435adfd5571736296c79f9e3e571a7f826904d471012254e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	22	22	110	1	9	0.003556806608433473	0.01222550452367133	0.0023552710541998893	512	81ceb7b6ddefb7911e5805818f340374e5e7f985d1b7d9971227e9ef0a443383
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	1	38.617294373199	39.228329366188746	0.010699309261575394	2	45504a5c54df7bf8d26b85fff1397eb86f89fbe408ae17412dfbd13c1ad5485e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	2	13.787519691044395	13.918596721426017	0.010699309261575394	4	90cf47123cfa28ca58b42d3f2fbbf27b98811c16130d8eadef318ed1558c76d9
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	3	4.326721633125839	4.221936951809234	0.010699309261575394	8	d1088de49746a4de5ec665e6eb3596dfea0d3c00c3553137332ae382c6bc4d17
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	4	1.528288729350108	1.3210636459478104	0.010699309261575394	16	1c9345b0ad9637f93d5862bfa3511baa4e90c4c32d23b6cadd5423d096476572
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	5	0.7154576525309673	0.6600759137542676	0.010699309261575394	32	1cd335aedca6969d37dbd7d7653edaf9da4f6d437f1dbf462e3b65b5b91e15ae
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	6	0.28336658177737467	0.38206862473670955	0.010699309261575394	64	520a3ffdbaebd9493492be3d855d476890d3809fb756cce6755566d8285b343a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	7	0.13694664092978634	0.1842385978851505	0.010699309261575394	128	04e9ba53a6a39a5a0194c6015e6b52b2ee6b0d853cb6ab1bae497972c790d97a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	8	0.06945457819333586	0.09149001733338119	0.010699309261575394	256	632868e266f2ba685e51f6fdaea886299be9eff480bc8f4e2aa2caea849a8492
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	0	9	0.034194067653381496	0.05112386616381972	0.010699309261575394	512	f20f49122b41f5ce592f68bf9a9254968e35384f6f3d4ce39628cb7dfced0893
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	1	8.25872026546348	8.266021959379225	0.002415867745524227	2	e281a55c04847fd590a8f98a3bb4e012b2c5f6a789ff2946450edc50ea24d009
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	2	2.853218346289753	2.869676566747497	0.002415867745524227	4	320dc6c095c4051d668fe9efa18a9fab885c65f0e18ea360991538ab4246985f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	3	0.8711666589187514	0.8947524130398244	0.002415867745524227	8	39e95aba6f433c08226571d361b49a0003edf2403fb9c8abb0e2cc44fb7f6910
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	4	0.2729429583185888	0.29814745482893223	0.002415867745524227	16	35c25800b9a27a6986ab7231ce5a2b6bfd04685c78bc6fc3da937c97f9797b6c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	5	0.11047068509805416	0.13653922725019613	0.002415867745524227	32	fc29917a31f18cb5f53d174431fa2d1d734b0413ea2110d9d10b147d0ee3d592
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	6	0.04499607040946714	0.059823326266954024	0.002415867745524227	64	11af2fc33b15497832b65f82ac2eb0b312a2391a64f1be8b347244ac6af81e3f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	7	0.019937912549583	0.03408018121698827	0.002415867745524227	128	a5650d69ab83d8b93447457f6ff259399efe495e82c57983cfe2609b21640f9c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	8	0.009607930202786004	0.024589302650084188	0.002415867745524227	256	3e6557e122ca2f991274978575ac2bf9d0a754f633d710e73d0807026eccc1da
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	23	23	103	1	9	0.005506391567850053	0.020329300635433804	0.002415867745524227	512	9c89ede410c1af34de6c3bc3170dd18c25651aa3b3e895101de7cc459b80dae1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	1	36.139737541038514	37.14237042431833	0.010586662300451521	2	cbcf943c23b3033b79e9b174fbfd797b730c863e9d9ca7675477ec32d4415a1c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	2	12.45459483336414	12.948493654547978	0.010586662300451521	4	588cc495632d19bcb00de606eaf1ebc896cf82788f3f4233819c2f0aa561bb4a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	3	3.6666969065170703	3.9198456440621197	0.010586662300451521	8	2646c5fe18c1bee6cb063b6816822cdfde476eb705598e74b5fa238363320336
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	4	1.1421863910772898	1.2684556220837186	0.010586662300451521	16	369ce01a1e797284874de8659562d1583e3f22cbeacfb7e80cb8c0efd55cd8c9
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	5	0.5090663039241387	0.5812442244719407	0.010586662300451521	32	90282eebaed14c9ce3661cacbe88a3f96c8f5d264d7e11a4865124dfed8f5d20
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	6	0.19206093247718126	0.24754620092561888	0.010586662300451521	64	01689a089b596a64a93d23eff2b3e65529fbffd92414b923fee1a103f23103c9
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	7	0.09831596985056663	0.1458361045933974	0.010586662300451521	128	5fd6a28c3b5e0640bde7183299042f82a1596644437523483073d37179b5f5bd
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	8	0.04704237866825836	0.08539067042604156	0.010586662300451521	256	0eb56051ee5214928e1c11a65bb314023d08460292e939ae47494068a2a94139
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	0	9	0.01951495699838472	0.047340961742499583	0.010586662300451521	512	1c4d3d97559e2ff050bba01aa3e6befe7339b00675c7b5dfa26c77a186de4d42
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	1	8.329174311813313	7.949900290523278	0.002431815737235298	2	3189dfc525b38a31cd1873087fc644ea8faa4cdc4ce970cfa60fdcc6a5ad21ac
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	2	3.2468003944984423	2.737930317975289	0.002431815737235298	4	4b8df50257d006b36fc760c7fc9e4d97e4e7d56bea435b880629b401f6312161
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	3	1.2606420070769455	0.8452570822941113	0.002431815737235298	8	7df58f24a2001a115ac8604aefee6cdfd1ee6f080bc64696c8f8452a6df5abbf
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	4	0.6363547833858111	0.25484775493951023	0.002431815737235298	16	d16e8dcdf0d888b8b3d7f26f9c869d2cba90ee7dc2724705d5a73f6c9b9fc5eb
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	5	0.12212653190931999	0.14100711285900155	0.002431815737235298	32	645c586be15ccbb2c63e507fbd61a037cde4e1d516c113dce6c2adf2b8d9524f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	6	0.06418877957342187	0.07592850002149361	0.002431815737235298	64	f19936c2157c9b34178be8ba581e3495425e811cd66b49fac6500e9d53eb2be4
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	7	0.023725271100114347	0.0326797349555575	0.002431815737235298	128	544049c2a5acbc5fdf6307c7e4538982bf2aae4bc27b1ebcd08248689220b583
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	8	0.015811742605714177	0.02355923442771172	0.002431815737235298	256	946182adcd6033092415c96cbe93dc2b2d975ef2ef493ab090b65304b73db8d8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	24	24	106	1	9	0.007453401478465981	0.015957432425911612	0.002431815737235298	512	9f86062d8009f1c8d722cfca9690d1f6bf5c4542d1cc5697b5b35df79d46e84d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	1	26.7129158360543	25.88959343165753	0.007582898591018163	2	03156de108399a31e0c1e6ce15d3fbbdc050e19e4fc2cf3306c84516d2b1770d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	2	9.833573365537218	10.072394696241366	0.007582898591018163	4	070a103b0d90742de578c3bf947bf8d2955b106ecae7bd697c672725c5febe3d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	3	3.132439345358306	3.7711519585759845	0.007582898591018163	8	54c04431cf8bb3c484ac94294d3e7325aed0fa38589cbb9c23f63b3243313a66
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	4	1.0113184821275962	1.5379981023283467	0.007582898591018163	16	fa4c834bcd130b2df3b407d8dddcfb2bb1efdd6b6ce4a0df7aa228755e61fc94
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	5	0.4293795253210454	0.8910772652598238	0.007582898591018163	32	c2f90877a5ef16b4672cb05d2591686a62ec2502524aba8db92aac7cc748a09c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	6	0.24227816992900314	0.7022799947679137	0.007582898591018163	64	c0b8e16efd1959ee374967fde3813715b347a243c42b4132ad607024056d5b0e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	7	0.10777960912518605	0.47912834442042074	0.007582898591018163	128	afc5079f66c8b802c72f1e60876701db918828d81374936ca65e9d066e7a8fc6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	8	0.05173909589467533	0.40350029081727573	0.007582898591018163	256	26ce3ac472f005efa3531c2b79d9ed5723f5b0ef6071e50728ee22bb3eece687
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	0	9	0.033457607120524036	0.38988803453821114	0.007582898591018163	512	b244eddf58a9b1442c73cc9d6a283772a02d605c8b84299732453de84fbc3a23
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	1	9.829502307630626	9.71864039438281	0.002908702800354208	2	9dc4b10ae830ac24143f9cc7552878f5b7c9b204ded60d805388a38cc87427fe
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	2	3.370579318764921	3.2297608134536895	0.002908702800354208	4	150241eee7cc2fd8673a1242d688fd0f6e78368499cc339b6a7f74908a65b97e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	3	0.9872096571593094	0.9425002133195768	0.002908702800354208	8	b0cd404a75487eeba64b0e07102c6c885e21ef3d4f1910564cf6818a5689c018
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	4	0.2969965695722656	0.2925924650193391	0.002908702800354208	16	a8e644566cda2aa3fd647b9cc377a475e5eaea3b809f532abeb8af0e47cea3c9
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	5	0.12538796986873138	0.11703984673067921	0.002908702800354208	32	947c0027a9381e5ac9b20dccfbfdaea417d7fc918ac6416ffaac3e5a836184a2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	6	0.05374011910232239	0.05361361290735645	0.002908702800354208	64	82b90801885723e9bdae0b1039a44fbb8c82cc6aa5714d02cfa78d592090f72c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	7	0.026279457218757116	0.021913459788701413	0.002908702800354208	128	a7ee1ec4528f37c93093a87d25c6992e3bdfa676684abb8ab8f6d5515254e79f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	8	0.014417540174236639	0.010968000534791508	0.002908702800354208	256	3b4218c077d71242488f2866d3e92726d1fd8a2e17be808c2217576622440405
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	25	25	91	1	9	0.006012798504252378	0.005438897659328453	0.002908702800354208	512	a4d4f4cc0622b7552986db0155b5c5a6a06375ff3b836546846148e82bab3e5b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	1	28.80424875557091	27.99227680635525	0.008711306965518207	2	bdc00dadc9146d44aaf3a9d8dde6875781fdd447e47fb01b0129ab16ce1da757
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	2	9.652423897990188	9.273938430843536	0.008711306965518207	4	34450ae504839b0af719c0d546d27b9e62ccd40e4ea04256f800494f3cd4b8b8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	3	2.8096203753119973	2.8914327944024043	0.008711306965518207	8	463e5cde4b95aa453816dae0dea4136640f7f267db6cfbc4ebc44fa6465a49b6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	4	0.8695157511159984	0.928915388427118	0.008711306965518207	16	2a10605675f8fa3772f6a5aba6aabf69e3ce7b64027d7468da38718552519a77
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	5	0.35685800983642146	0.3749010281503481	0.008711306965518207	32	5fedaff3e840c7b5d73433407800fbad2fdcefdd7037cc071d0a75aaf195c057
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	6	0.15097471126378956	0.18184741102731647	0.008711306965518207	64	e0e2a36668a7655c734ddd67049a7c0eea59b34ec517cbb952d25eaf9a963ac2
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	7	0.06225732412516109	0.08714845324151366	0.008711306965518207	128	9a4c6164ef696979dba7277627291d7b036574feb62351b1c93a09416d046497
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	8	0.02913306294323595	0.05283946345517918	0.008711306965518207	256	35fe76f6d70816cf04417d9966273a93309c21cf692b782ef2407c4a59ea5248
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	0	9	0.014281608840507675	0.025663351567987918	0.008711306965518207	512	63bf4e67127553de02f887f533b82df27e03a11fa1c885f583bbe95660f67c14
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	1	9.570421349432351	9.979716873291366	0.0024619180134434586	2	c35a8ae702d822fa1e7d3978ec7ec30b09d4106e3600a6170857008871fe3cda
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	2	3.675483780309473	3.7319582661990602	0.0024619180134434586	4	913f2a4a2dade419fdd73fc62082bc7d0b8b61c62f08855867e36317211c5244
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	3	1.2303066167834342	1.1158996611422842	0.0024619180134434586	8	df7e59fa6f02dcd9d8d8f140e1222653181798c016f86de9418281f8f47c7ba3
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	4	0.4110601274298856	0.3693209809081969	0.0024619180134434586	16	546ffa3ca3c8a8c81aa272bf4bdb6d05dd91f26fbb704d85f640a1de3ff4e58f
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	5	0.17257168144057253	0.20888276254159674	0.0024619180134434586	32	e950502b55b2272f23bdc3728abbf857eecfa0d587525bc433ef5cdceef9e8de
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	6	0.08571682713966314	0.1116475864842654	0.0024619180134434586	64	50d8430c1f1ce2d570a5867f1252b9cdaa01ee8f85e72bf8d5e2471beb0ca960
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	7	0.04759991275311643	0.05547445634522259	0.0024619180134434586	128	f7d001cceea7cd2e0f032797ae8036e3e59fa055c3e4b6cbd71e3875faffaac5
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	8	0.03003825445740243	0.0327877331113095	0.0024619180134434586	256	9271748b950431987a000fae7f261f6b98d570457fad6e11e04cbf0a1166a3ab
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	26	26	101	1	9	0.0192667109476076	0.020686186366039153	0.0024619180134434586	512	a964db3e2b915f2710c417dfc32fe007d44b00b16120c5f08a046fd1a24f7963
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	1	29.650349988255233	29.266347255741323	0.008492457114014713	2	8d6330fe55b41d25c29ca5b62b9abdf901ea98f1fb5a6c77ad244a50ad5769b3
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	2	10.413235448117504	10.430500145342686	0.008492457114014713	4	bc0e800306ad0681832b7329bf12182c7416ed0a02722ca7bfd6b3690784eed1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	3	3.2334052056794595	3.246143875306026	0.008492457114014713	8	8046ac1bbf81fd67008327c1adcdcdbc97410b5de34471a1178d06b47056f406
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	4	1.0215580949626406	1.0223633274512545	0.008492457114014713	16	8351ec6178d2ea610a9a7e61ad98d3a8ae81cf09c2b89505b2a017d5f28b8553
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	5	0.43701551340841543	0.45129844494106075	0.008492457114014713	32	ca97039407d855600815c2eea162b337be4441048c9bb31c653b906cafd8dbbe
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	6	0.22267267267088536	0.22085812529552126	0.008492457114014713	64	2aa6bd07e95d9072b8378e7127a091ccc140068b22cb3e57b1906cd5dbdf72fa
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	7	0.09973805306312498	0.10607091394974245	0.008492457114014713	128	a5811252447015a4bb85e2b304802001e4bdd0f735b7bdbacc16657db67dd24e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	8	0.0511952943230286	0.05266545853587286	0.008492457114014713	256	707333415d481fc75dc4b93370a00e26f1791f41db5bf87ba227c266bab18d1b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	0	9	0.028806736133004017	0.03088894425934311	0.008492457114014713	512	0e5195832312bb2b75ecfeb1ab4c9a26d19ea37c853e75e806e7a330a9ebd437
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	1	8.519033477115812	9.119704586076585	0.0024840685736129122	2	9599dfad10b8c2abcee38edbf4866677e1f6538c59d01685064eeb630fcb50ab
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	2	3.038088623059249	3.3175571455435025	0.0024840685736129122	4	d60553f9a06e271a7985c028228ffbebdd928cb2dce4e14b18f0553a7cfeb349
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	3	0.9451335218519659	1.1082219367951702	0.0024840685736129122	8	020d9d9a9a1072fcabecaccb6ef4c21c8c765b6924b3e69a75591f7ec1f7fb90
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	4	0.3078064063470369	0.3957182203773172	0.0024840685736129122	16	e657fad04c23f7f6857b05856d9d0c4d7fe464eaf4503d7693bdeef7fe3a5c3e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	5	0.12182657839489289	0.1956193363631995	0.0024840685736129122	32	30868357d9db4a75a688f189e1150a8644d8ded7ca608923fd264a9223c39c8b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	6	0.053102072982949056	0.09944981959275667	0.0024840685736129122	64	f2a13f900272e01a4de544262c5dd36db08437ca26551ddf5953662e96c201c6
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	7	0.028068077033196845	0.07024570500347625	0.0024840685736129122	128	25e5d49d7024699087a8377bc112b5663e6ae8494e73c62989311ec1e1b0583c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	8	0.016238384748843666	0.048195904599341574	0.0024840685736129122	256	3926f39b6437e77ed1b5fad9cfd606a8b1c4be276108a8c1dbfb65a1ee25050a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	27	27	96	1	9	0.0059360228119573494	0.03300297431207676	0.0024840685736129122	512	875d01074f10d6d60d54c3e4ccea7064508c2a9ad4eccc5d976c23c2b974f6ea
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	1	27.82369664048177	29.471184465752913	0.007899817177057195	2	40b4632cf84216490047ebc9407818432d596de166b59c1bc0ba8724472a2297
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	2	10.052100462365539	10.6465636984548	0.007899817177057195	4	ca711aa89df1333812ca4b2d6541dc6c265e7045ce39a658132b10301399b429
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	3	3.0894689255815324	3.3959497879651845	0.007899817177057195	8	1b1f93bb270a82e6761c4dc42c0eaa71fef2b54f9f3b651d627b8c18065727b8
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	4	0.9496808200906179	1.2093252497539646	0.007899817177057195	16	09c98437cb420b65f3fb87f53ca1ae959b0d8c06c2586959084aba3b6cd5757b
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	5	0.3916049753372397	0.5770458392363802	0.007899817177057195	32	c9f39d5cffc94d110e1d3feb1e102345e8f81ea697147778b1edf641d83966c7
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	6	0.20780842234032204	0.32421549895866303	0.007899817177057195	64	aa7a3827b23c20205a82eee77c788d979dd7aa432994f8f444c486a56b814a9d
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	7	0.10964290741853167	0.19701341356888252	0.007899817177057195	128	bebe875f0670bbee86cc7370965eb4145220bc7e4ddc39ce1be9ec752f90a600
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	8	0.05286934397664288	0.12850153801613734	0.007899817177057195	256	5ee79f3cd9a653e6f7474a315f5360c61bd8cb60e3e7933411788d72507b6f0c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	0	9	0.029711972961825976	0.08136654365010138	0.007899817177057195	512	152782ddb215af361cbff8a63d7df55b84a6667dc5210f5d8f7b037034d024a1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	1	8.99812213733401	9.482880906301713	0.002591157016638175	2	61c4cb49eefd93969ab411c551bfea1a868d43867cc5a562d927959861bdce2a
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	2	3.142561904190181	3.391962424249465	0.002591157016638175	4	4c84a8d2fa661a9fb63885577361748fff91668df99c369b64a6b9a71192a8c1
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	3	0.9140024333740607	1.0807334382418519	0.002591157016638175	8	ca593f23f171d24a7202050f3adfc38748a04ee5c7dacc5693ec51ab9bc81310
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	4	0.2809590284502849	0.38739348350727576	0.002591157016638175	16	aabdde4efbc991b5530239663c352f7f248b6fe91c71c46dc1cf348a3b5d1804
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	5	0.12726917322091785	0.19853661307170767	0.002591157016638175	32	3c102ba83887754a7f6fb7f54c4f332881cfbae6f56d0b195d8992b060f00cbf
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	6	0.05228442246820118	0.0927894887690619	0.002591157016638175	64	deca1e787c68b39e4e09c2aea0fa0ca59c8bcf201400c1e4ec84f6d7631fd21e
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	7	0.029437398810200112	0.06250062078931198	0.002591157016638175	128	0c8a274fffe48ed480db7b94952f4cb4a16b6fab5ef5512f7a8bfa1483b04b3c
GIST1M_HEAD128	RESIDUAL_NLIST1024	B_TO_A	EA	28	28	95	1	8	0.010155901434020512	0.02853783845209292	0.002591157016638175	256	cf39312773825662314b7d163c6cef07d94ad3964260497cbfd80debb292941d
